"","seqnames","start","freq","utr5_len","ss"
"3766","ENSDART00000020136",431,2,328,102
"3767","ENSDART00000020136",761,1,328,432
"3768","ENSDART00000020136",818,1,328,489
"3769","ENSDART00000020136",839,1,328,510
"3770","ENSDART00000020136",1016,1,328,687
"3771","ENSDART00000020136",1019,2,328,690
"3772","ENSDART00000020136",1106,2,328,777
"3773","ENSDART00000020136",1109,1,328,780
"3774","ENSDART00000020136",1181,1,328,852
"3775","ENSDART00000020136",1190,1,328,861
"3776","ENSDART00000020136",1553,1,328,1224
"3777","ENSDART00000020136",1760,1,328,1431
"3778","ENSDART00000020136",1874,1,328,1545
"3779","ENSDART00000020136",2057,1,328,1728
"3780","ENSDART00000020136",2132,2,328,1803
"3781","ENSDART00000020136",2225,1,328,1896
"3782","ENSDART00000020136",2240,1,328,1911
"3783","ENSDART00000020153",286,1,135,150
"3784","ENSDART00000020153",298,1,135,162
"3785","ENSDART00000020153",421,1,135,285
"3786","ENSDART00000020153",766,1,135,630
"3787","ENSDART00000020153",1534,1,135,1398
"3788","ENSDART00000020153",1567,1,135,1431
"3789","ENSDART00000020174",171,1,125,45
"3790","ENSDART00000020174",204,1,125,78
"3791","ENSDART00000020174",300,1,125,174
"3792","ENSDART00000020212",142,1,102,39
"3793","ENSDART00000020212",442,1,102,339
"3794","ENSDART00000020212",547,2,102,444
"3796","ENSDART00000020251",99,1,44,54
"3797","ENSDART00000020251",255,1,44,210
"3798","ENSDART00000020251",291,1,44,246
"3799","ENSDART00000020251",672,1,44,627
"3800","ENSDART00000020251",927,2,44,882
"3801","ENSDART00000020251",1011,1,44,966
"3802","ENSDART00000020252",138,1,122,15
"3803","ENSDART00000020252",180,1,122,57
"3804","ENSDART00000020252",441,1,122,318
"3805","ENSDART00000020252",765,1,122,642
"3806","ENSDART00000020252",816,1,122,693
"3807","ENSDART00000020252",1101,1,122,978
"3808","ENSDART00000020252",1176,1,122,1053
"3809","ENSDART00000020252",1260,1,122,1137
"3810","ENSDART00000020252",1266,2,122,1143
"3811","ENSDART00000020252",1368,2,122,1245
"3812","ENSDART00000020266",314,1,52,261
"3813","ENSDART00000020266",317,1,52,264
"3814","ENSDART00000020266",920,1,52,867
"3815","ENSDART00000020301",402,1,89,312
"3816","ENSDART00000020301",780,1,89,690
"3817","ENSDART00000020311",383,1,37,345
"3820","ENSDART00000020333",93,2,74,18
"3821","ENSDART00000020333",189,1,74,114
"3822","ENSDART00000020333",351,1,74,276
"3823","ENSDART00000020333",675,1,74,600
"3824","ENSDART00000020333",993,1,74,918
"3825","ENSDART00000020333",1080,2,74,1005
"3826","ENSDART00000020333",1140,1,74,1065
"3827","ENSDART00000020344",248,1,226,21
"3828","ENSDART00000020344",299,1,226,72
"3829","ENSDART00000020344",869,2,226,642
"3830","ENSDART00000020344",974,1,226,747
"3831","ENSDART00000020350",129,1,110,18
"3832","ENSDART00000020350",294,1,110,183
"3833","ENSDART00000020350",654,1,110,543
"3834","ENSDART00000020350",720,1,110,609
"3835","ENSDART00000020350",762,1,110,651
"3837","ENSDART00000020386",304,2,87,216
"3838","ENSDART00000020386",403,1,87,315
"3839","ENSDART00000020386",712,1,87,624
"3841","ENSDART00000020434",148,1,132,15
"3842","ENSDART00000020434",223,1,132,90
"3843","ENSDART00000020434",226,1,132,93
"3844","ENSDART00000020434",229,1,132,96
"3845","ENSDART00000020434",232,1,132,99
"3846","ENSDART00000020434",268,1,132,135
"3847","ENSDART00000020434",481,1,132,348
"3848","ENSDART00000020434",523,1,132,390
"3849","ENSDART00000020434",526,1,132,393
"3850","ENSDART00000020434",652,1,132,519
"3851","ENSDART00000020434",1120,1,132,987
"3852","ENSDART00000020434",3295,1,132,3162
"3853","ENSDART00000020434",4657,1,132,4524
"3854","ENSDART00000020434",4672,1,132,4539
"3855","ENSDART00000020434",5095,1,132,4962
"3856","ENSDART00000020497",697,1,126,570
"3857","ENSDART00000020497",2224,1,126,2097
"3858","ENSDART00000020497",2368,1,126,2241
"3859","ENSDART00000020497",2413,1,126,2286
"3860","ENSDART00000020529",718,1,594,123
"3861","ENSDART00000020529",721,1,594,126
"3863","ENSDART00000020576",427,1,384,42
"3864","ENSDART00000020576",484,1,384,99
"3865","ENSDART00000020576",619,1,384,234
"3866","ENSDART00000020576",685,1,384,300
"3867","ENSDART00000020576",691,1,384,306
"3868","ENSDART00000020576",724,1,384,339
"3869","ENSDART00000020576",763,1,384,378
"3870","ENSDART00000020576",766,1,384,381
"3871","ENSDART00000020576",832,1,384,447
"3872","ENSDART00000020576",1189,1,384,804
"3873","ENSDART00000020576",1381,1,384,996
"3874","ENSDART00000020576",1432,1,384,1047
"3875","ENSDART00000020576",1435,2,384,1050
"3876","ENSDART00000020576",1498,1,384,1113
"3877","ENSDART00000020576",1579,2,384,1194
"3878","ENSDART00000020576",1663,1,384,1278
"3879","ENSDART00000020576",1675,1,384,1290
"3880","ENSDART00000020576",1699,1,384,1314
"3881","ENSDART00000020576",1789,1,384,1404
"3882","ENSDART00000020576",1813,1,384,1428
"3883","ENSDART00000020576",1816,1,384,1431
"3884","ENSDART00000020576",1843,1,384,1458
"3885","ENSDART00000020576",1846,1,384,1461
"3886","ENSDART00000020576",1912,1,384,1527
"3887","ENSDART00000020576",1930,1,384,1545
"3888","ENSDART00000020576",2062,1,384,1677
"3889","ENSDART00000020582",121,2,105,15
"3890","ENSDART00000020582",193,1,105,87
"3891","ENSDART00000020582",250,1,105,144
"3892","ENSDART00000020582",253,1,105,147
"3893","ENSDART00000020582",307,1,105,201
"3894","ENSDART00000020582",724,1,105,618
"3895","ENSDART00000020582",766,1,105,660
"3896","ENSDART00000020582",769,1,105,663
"3897","ENSDART00000020598",168,1,152,15
"3898","ENSDART00000020598",177,1,152,24
"3899","ENSDART00000020598",183,1,152,30
"3900","ENSDART00000020598",186,1,152,33
"3901","ENSDART00000020598",327,1,152,174
"3902","ENSDART00000020598",330,1,152,177
"3903","ENSDART00000020598",339,1,152,186
"3904","ENSDART00000020598",639,2,152,486
"3905","ENSDART00000020598",834,1,152,681
"3906","ENSDART00000020598",846,1,152,693
"3907","ENSDART00000020598",849,3,152,696
"3908","ENSDART00000020598",981,1,152,828
"3909","ENSDART00000020598",1077,1,152,924
"3910","ENSDART00000020598",1257,1,152,1104
"3911","ENSDART00000020598",1323,1,152,1170
"3912","ENSDART00000020598",1506,1,152,1353
"3913","ENSDART00000020598",1650,2,152,1497
"3914","ENSDART00000020598",2103,1,152,1950
"3915","ENSDART00000020598",2292,1,152,2139
"3916","ENSDART00000020598",2391,2,152,2238
"3917","ENSDART00000020598",2406,2,152,2253
"3919","ENSDART00000020631",381,1,137,243
"3920","ENSDART00000020631",411,2,137,273
"3921","ENSDART00000020631",450,1,137,312
"3922","ENSDART00000020631",636,1,137,498
"3923","ENSDART00000020631",702,1,137,564
"3924","ENSDART00000020631",735,1,137,597
"3925","ENSDART00000020631",948,1,137,810
"3926","ENSDART00000020655",187,2,132,54
"3927","ENSDART00000020655",247,2,132,114
"3928","ENSDART00000020655",442,2,132,309
"3929","ENSDART00000020655",658,1,132,525
"3930","ENSDART00000020667",530,1,328,201
"3931","ENSDART00000020667",608,1,328,279
"3932","ENSDART00000020667",725,2,328,396
"3933","ENSDART00000020667",1451,2,328,1122
"3934","ENSDART00000020667",1454,2,328,1125
"3935","ENSDART00000020667",1679,1,328,1350
"3936","ENSDART00000020667",1682,1,328,1353
"3937","ENSDART00000020667",2162,1,328,1833
"3938","ENSDART00000020667",2654,1,328,2325
"3939","ENSDART00000020667",2693,1,328,2364
"3940","ENSDART00000020667",2906,1,328,2577
"3941","ENSDART00000020667",2951,1,328,2622
"3942","ENSDART00000020667",2975,1,328,2646
"3943","ENSDART00000020710",430,1,219,210
"3944","ENSDART00000020710",739,1,219,519
"3945","ENSDART00000020710",1867,1,219,1647
"3946","ENSDART00000020710",2065,1,219,1845
"3947","ENSDART00000020710",3019,1,219,2799
"3948","ENSDART00000020710",3142,1,219,2922
"3950","ENSDART00000020741",912,1,125,786
"3951","ENSDART00000020741",1164,1,125,1038
"3952","ENSDART00000020741",1173,1,125,1047
"3953","ENSDART00000020743",748,1,24,723
"3954","ENSDART00000020745",122,1,100,21
"3955","ENSDART00000020745",773,1,100,672
"3956","ENSDART00000020745",827,1,100,726
"3957","ENSDART00000020745",851,1,100,750
"3958","ENSDART00000020749",676,1,354,321
"3959","ENSDART00000020749",991,1,354,636
"3962","ENSDART00000020808",703,1,549,153
"3963","ENSDART00000020808",937,1,549,387
"3965","ENSDART00000020810",369,1,197,171
"3966","ENSDART00000020810",672,2,197,474
"3967","ENSDART00000020810",834,1,197,636
"3968","ENSDART00000020824",281,1,259,21
"3970","ENSDART00000020859",121,2,78,42
"3971","ENSDART00000020859",214,2,78,135
"3972","ENSDART00000020859",475,1,78,396
"3973","ENSDART00000020859",586,1,78,507
"3974","ENSDART00000020859",826,1,78,747
"3975","ENSDART00000020859",865,1,78,786
"3976","ENSDART00000020859",898,1,78,819
"3977","ENSDART00000020859",967,1,78,888
"3978","ENSDART00000020859",991,1,78,912
"3980","ENSDART00000020908",277,1,198,78
"3981","ENSDART00000020908",601,2,198,402
"3982","ENSDART00000020937",772,1,384,387
"3983","ENSDART00000020937",835,1,384,450
"3984","ENSDART00000020937",1009,1,384,624
"3985","ENSDART00000020937",1075,1,384,690
"3986","ENSDART00000020937",1219,1,384,834
"3987","ENSDART00000020937",1345,1,384,960
"3988","ENSDART00000020998",204,1,143,60
"3989","ENSDART00000020998",408,1,143,264
"3990","ENSDART00000020998",1440,1,143,1296
"3991","ENSDART00000020998",1707,1,143,1563
"3994","ENSDART00000021011",210,1,191,18
"3995","ENSDART00000021011",240,1,191,48
"3996","ENSDART00000021011",354,2,191,162
"3997","ENSDART00000021011",393,1,191,201
"3998","ENSDART00000021011",432,1,191,240
"3999","ENSDART00000021011",540,1,191,348
"4000","ENSDART00000021011",594,1,191,402
"4001","ENSDART00000021011",633,1,191,441
"4002","ENSDART00000021011",726,1,191,534
"4003","ENSDART00000021011",978,2,191,786
"4004","ENSDART00000021011",1110,1,191,918
"4005","ENSDART00000021011",1170,1,191,978
"4006","ENSDART00000021011",1278,1,191,1086
"4007","ENSDART00000021011",1389,1,191,1197
"4008","ENSDART00000021011",1716,1,191,1524
"4009","ENSDART00000021011",1767,1,191,1575
"4010","ENSDART00000021011",1926,2,191,1734
"4011","ENSDART00000021011",2037,1,191,1845
"4012","ENSDART00000021011",2946,1,191,2754
"4013","ENSDART00000021011",3030,1,191,2838
"4014","ENSDART00000021011",3213,1,191,3021
"4015","ENSDART00000021011",3309,1,191,3117
"4016","ENSDART00000021035",563,1,97,465
"4017","ENSDART00000021035",695,1,97,597
"4018","ENSDART00000021035",701,1,97,603
"4019","ENSDART00000021035",707,2,97,609
"4020","ENSDART00000021035",812,1,97,714
"4021","ENSDART00000021035",815,1,97,717
"4022","ENSDART00000021035",869,1,97,771
"4023","ENSDART00000021035",1058,1,97,960
"4024","ENSDART00000021035",1310,2,97,1212
"4025","ENSDART00000021035",2003,2,97,1905
"4026","ENSDART00000021060",226,1,105,120
"4027","ENSDART00000021060",691,1,105,585
"4029","ENSDART00000021065",349,1,204,144
"4030","ENSDART00000021065",427,1,204,222
"4031","ENSDART00000021065",538,1,204,333
"4032","ENSDART00000021065",559,2,204,354
"4033","ENSDART00000021069",261,1,77,183
"4035","ENSDART00000021083",644,3,358,285
"4036","ENSDART00000021083",650,1,358,291
"4037","ENSDART00000021083",794,1,358,435
"4039","ENSDART00000021139",368,1,31,336
"4040","ENSDART00000021139",422,1,31,390
"4043","ENSDART00000021191",107,1,88,18
"4044","ENSDART00000021191",119,1,88,30
"4045","ENSDART00000021191",278,1,88,189
"4046","ENSDART00000021191",329,2,88,240
"4047","ENSDART00000021191",401,1,88,312
"4048","ENSDART00000021191",713,2,88,624
"4049","ENSDART00000021191",821,2,88,732
"4050","ENSDART00000021231",425,1,214,210
"4051","ENSDART00000021231",428,1,214,213
"4052","ENSDART00000021231",464,1,214,249
"4053","ENSDART00000021231",1019,1,214,804
"4054","ENSDART00000021240",152,1,133,18
"4055","ENSDART00000021240",155,1,133,21
"4056","ENSDART00000021240",221,1,133,87
"4057","ENSDART00000021240",227,3,133,93
"4058","ENSDART00000021240",368,1,133,234
"4059","ENSDART00000021240",581,1,133,447
"4060","ENSDART00000021240",833,2,133,699
"4061","ENSDART00000021240",848,1,133,714
"4062","ENSDART00000021240",956,1,133,822
"4064","ENSDART00000021266",181,1,141,39
"4065","ENSDART00000021266",331,1,141,189
"4066","ENSDART00000021266",502,1,141,360
"4067","ENSDART00000021266",610,2,141,468
"4068","ENSDART00000021266",619,1,141,477
"4069","ENSDART00000021266",664,2,141,522
"4070","ENSDART00000021266",910,1,141,768
"4071","ENSDART00000021317",146,1,121,24
"4072","ENSDART00000021317",149,1,121,27
"4073","ENSDART00000021317",152,1,121,30
"4074","ENSDART00000021317",650,1,121,528
"4075","ENSDART00000021317",653,1,121,531
"4076","ENSDART00000021317",737,1,121,615
"4077","ENSDART00000021317",1166,1,121,1044
"4078","ENSDART00000021317",1514,1,121,1392
"4079","ENSDART00000021317",1775,1,121,1653
"4080","ENSDART00000021317",1808,1,121,1686
"4081","ENSDART00000021317",1937,1,121,1815
"4082","ENSDART00000021317",2075,1,121,1953
"4083","ENSDART00000021317",2111,1,121,1989
"4084","ENSDART00000021317",2432,1,121,2310
"4085","ENSDART00000021317",3086,1,121,2964
"4087","ENSDART00000021336",715,1,141,573
"4088","ENSDART00000021336",781,1,141,639
"4089","ENSDART00000021336",820,1,141,678
"4090","ENSDART00000021336",1030,2,141,888
"4091","ENSDART00000021336",1090,1,141,948
"4092","ENSDART00000021336",1153,1,141,1011
"4093","ENSDART00000021336",1165,1,141,1023
"4094","ENSDART00000021336",1174,1,141,1032
"4095","ENSDART00000021462",181,1,159,21
"4096","ENSDART00000021462",190,1,159,30
"4097","ENSDART00000021462",352,1,159,192
"4098","ENSDART00000021462",355,1,159,195
"4099","ENSDART00000021462",442,1,159,282
"4100","ENSDART00000021462",511,1,159,351
"4104","ENSDART00000021491",541,1,405,135
"4105","ENSDART00000021491",628,2,405,222
"4106","ENSDART00000021491",796,1,405,390
"4107","ENSDART00000021491",1015,1,405,609
"4108","ENSDART00000021491",1195,1,405,789
"4109","ENSDART00000021520",448,1,15,432
"4110","ENSDART00000021520",772,2,15,756
"4111","ENSDART00000021520",817,1,15,801
"4112","ENSDART00000021520",883,2,15,867
"4113","ENSDART00000021520",1147,1,15,1131
"4114","ENSDART00000021520",1342,2,15,1326
"4116","ENSDART00000021620",114,2,29,84
"4117","ENSDART00000021620",123,1,29,93
"4118","ENSDART00000021620",153,2,29,123
"4119","ENSDART00000021620",177,1,29,147
"4120","ENSDART00000021620",627,1,29,597
"4121","ENSDART00000021620",645,1,29,615
"4122","ENSDART00000021628",351,1,287,63
"4123","ENSDART00000021628",432,1,287,144
"4124","ENSDART00000021628",696,1,287,408
"4125","ENSDART00000021628",720,1,287,432
"4126","ENSDART00000021628",1005,1,287,717
"4127","ENSDART00000021664",185,2,46,138
"4128","ENSDART00000021664",395,1,46,348
"4129","ENSDART00000021664",431,1,46,384
"4130","ENSDART00000021666",405,1,326,78
"4131","ENSDART00000021666",801,1,326,474
"4132","ENSDART00000021666",1368,1,326,1041
"4134","ENSDART00000021753",788,1,130,657
"4135","ENSDART00000021788",89,1,67,21
"4136","ENSDART00000021788",314,1,67,246
"4137","ENSDART00000021788",386,1,67,318
"4138","ENSDART00000021788",623,1,67,555
"4139","ENSDART00000021788",740,2,67,672
"4141","ENSDART00000021880",238,1,108,129
"4142","ENSDART00000021880",268,1,108,159
"4143","ENSDART00000021880",364,1,108,255
"4144","ENSDART00000021942",163,1,126,36
"4145","ENSDART00000021942",166,2,126,39
"4146","ENSDART00000021942",778,1,126,651
"4147","ENSDART00000021942",847,2,126,720
"4150","ENSDART00000021950",132,1,110,21
"4151","ENSDART00000021950",162,2,110,51
"4152","ENSDART00000021950",165,1,110,54
"4153","ENSDART00000021950",219,2,110,108
"4154","ENSDART00000021950",231,1,110,120
"4155","ENSDART00000021950",270,1,110,159
"4156","ENSDART00000021950",468,1,110,357
"4157","ENSDART00000021950",708,2,110,597
"4158","ENSDART00000021950",729,2,110,618
"4159","ENSDART00000021950",795,1,110,684
"4160","ENSDART00000021950",1101,1,110,990
"4161","ENSDART00000021950",1545,1,110,1434
"4162","ENSDART00000021950",1698,1,110,1587
"4163","ENSDART00000021950",2109,1,110,1998
"4164","ENSDART00000021950",2178,1,110,2067
"4165","ENSDART00000021950",2208,1,110,2097
"4166","ENSDART00000021950",2688,1,110,2577
"4169","ENSDART00000021976",605,1,172,432
"4170","ENSDART00000021976",941,1,172,768
"4171","ENSDART00000021977",148,1,108,39
"4172","ENSDART00000021977",175,1,108,66
"4173","ENSDART00000021977",622,1,108,513
"4174","ENSDART00000021977",625,2,108,516
"4175","ENSDART00000021977",739,1,108,630
"4176","ENSDART00000021977",742,1,108,633
"4177","ENSDART00000021977",790,1,108,681
"4178","ENSDART00000021977",805,1,108,696
"4179","ENSDART00000021977",862,2,108,753
"4180","ENSDART00000021977",1087,1,108,978
"4181","ENSDART00000021977",1090,2,108,981
"4182","ENSDART00000021977",1393,1,108,1284
"4183","ENSDART00000021977",1453,1,108,1344
"4184","ENSDART00000021977",1783,1,108,1674
"4185","ENSDART00000021977",1888,1,108,1779
"4186","ENSDART00000021977",1957,1,108,1848
"4187","ENSDART00000021977",1999,1,108,1890
"4188","ENSDART00000021977",2104,2,108,1995
"4189","ENSDART00000021977",2155,1,108,2046
"4190","ENSDART00000021977",2263,1,108,2154
"4191","ENSDART00000021977",2281,1,108,2172
"4192","ENSDART00000021977",2284,1,108,2175
"4193","ENSDART00000021977",2290,1,108,2181
"4194","ENSDART00000021977",2824,1,108,2715
"4195","ENSDART00000021977",2920,1,108,2811
"4196","ENSDART00000021977",3049,1,108,2940
"4197","ENSDART00000021977",3094,1,108,2985
"4198","ENSDART00000021977",3205,1,108,3096
"4199","ENSDART00000021977",3217,1,108,3108
"4200","ENSDART00000021977",4057,1,108,3948
"4201","ENSDART00000021977",4261,1,108,4152
"4202","ENSDART00000021977",4306,1,108,4197
"4203","ENSDART00000021977",4354,1,108,4245
"4204","ENSDART00000021977",4357,1,108,4248
"4205","ENSDART00000021977",4366,1,108,4257
"4206","ENSDART00000021977",4600,1,108,4491
"4207","ENSDART00000021997",606,1,176,429
"4208","ENSDART00000021997",648,1,176,471
"4209","ENSDART00000022015",428,2,304,123
"4210","ENSDART00000022015",437,1,304,132
"4211","ENSDART00000022015",545,1,304,240
"4212","ENSDART00000022045",169,1,0,168
"4213","ENSDART00000022045",1894,1,0,1893
"4214","ENSDART00000022051",440,1,118,321
"4215","ENSDART00000022051",566,1,118,447
"4216","ENSDART00000022051",656,1,118,537
"4217","ENSDART00000022290",238,2,162,75
"4218","ENSDART00000022290",262,1,162,99
"4219","ENSDART00000022290",406,2,162,243
"4220","ENSDART00000022290",772,1,162,609
"4221","ENSDART00000022290",802,2,162,639
"4222","ENSDART00000022290",970,1,162,807
"4223","ENSDART00000022290",1006,1,162,843
"4224","ENSDART00000022290",1033,1,162,870
"4225","ENSDART00000022307",336,1,98,237
"4226","ENSDART00000022307",807,1,98,708
"4227","ENSDART00000022307",1050,1,98,951
"4228","ENSDART00000022307",1212,1,98,1113
"4229","ENSDART00000022307",1257,1,98,1158
"4230","ENSDART00000022356",58,1,24,33
"4231","ENSDART00000022356",61,1,24,36
"4232","ENSDART00000022356",97,1,24,72
"4233","ENSDART00000022356",103,2,24,78
"4234","ENSDART00000022356",112,2,24,87
"4235","ENSDART00000022356",244,1,24,219
"4236","ENSDART00000022356",442,2,24,417
"4237","ENSDART00000022356",448,1,24,423
"4238","ENSDART00000022356",826,1,24,801
"4240","ENSDART00000022358",231,1,113,117
"4241","ENSDART00000022358",279,1,113,165
"4242","ENSDART00000022358",300,1,113,186
"4243","ENSDART00000022358",315,1,113,201
"4244","ENSDART00000022358",459,1,113,345
"4245","ENSDART00000022358",531,2,113,417
"4246","ENSDART00000022358",966,1,113,852
"4247","ENSDART00000022358",1128,1,113,1014
"4248","ENSDART00000022358",1137,2,113,1023
"4249","ENSDART00000022358",1152,1,113,1038
"4250","ENSDART00000022358",1188,1,113,1074
"4251","ENSDART00000022481",603,1,224,378
"4252","ENSDART00000022481",981,1,224,756
"4253","ENSDART00000022481",1788,1,224,1563
"4254","ENSDART00000022481",1917,1,224,1692
"4256","ENSDART00000022499",394,2,174,219
"4257","ENSDART00000022499",484,1,174,309
"4258","ENSDART00000022499",574,1,174,399
"4259","ENSDART00000022506",139,1,111,27
"4260","ENSDART00000022574",315,1,125,189
"4261","ENSDART00000022574",834,1,125,708
"4262","ENSDART00000022574",921,1,125,795
"4263","ENSDART00000022574",945,1,125,819
"4264","ENSDART00000022574",993,1,125,867
"4265","ENSDART00000022574",1230,1,125,1104
"4266","ENSDART00000022574",1314,1,125,1188
"4267","ENSDART00000022574",1374,1,125,1248
"4270","ENSDART00000022643",707,1,82,624
"4271","ENSDART00000022643",929,1,82,846
"4272","ENSDART00000022643",935,1,82,852
"4273","ENSDART00000022643",1013,1,82,930
"4274","ENSDART00000022643",1181,1,82,1098
"4275","ENSDART00000022643",1211,1,82,1128
"4276","ENSDART00000022643",1214,1,82,1131
"4277","ENSDART00000022643",1226,1,82,1143
"4278","ENSDART00000022663",377,1,331,45
"4279","ENSDART00000022663",575,1,331,243
"4280","ENSDART00000022663",854,1,331,522
"4281","ENSDART00000022663",1121,1,331,789
"4282","ENSDART00000022663",1367,1,331,1035
"4283","ENSDART00000022684",153,1,59,93
"4284","ENSDART00000022684",339,1,59,279
"4286","ENSDART00000022688",566,1,274,291
"4287","ENSDART00000022758",133,1,105,27
"4288","ENSDART00000022758",232,1,105,126
"4289","ENSDART00000022758",1048,1,105,942
"4290","ENSDART00000022765",811,1,162,648
"4291","ENSDART00000022765",865,1,162,702
"4292","ENSDART00000022799",258,2,131,126
"4293","ENSDART00000022799",294,2,131,162
"4294","ENSDART00000022799",564,1,131,432
"4295","ENSDART00000022870",622,1,0,621
"4296","ENSDART00000022870",739,1,0,738
"4297","ENSDART00000022874",193,2,66,126
"4298","ENSDART00000022874",235,1,66,168
"4299","ENSDART00000022874",328,1,66,261
"4300","ENSDART00000022909",132,1,89,42
"4301","ENSDART00000022909",459,1,89,369
"4302","ENSDART00000022909",735,2,89,645
"4303","ENSDART00000022909",810,1,89,720
"4304","ENSDART00000022909",1389,1,89,1299
"4305","ENSDART00000022999",264,3,128,135
"4306","ENSDART00000022999",282,1,128,153
"4307","ENSDART00000022999",318,1,128,189
"4308","ENSDART00000022999",468,1,128,339
"4310","ENSDART00000023039",453,1,83,369
"4311","ENSDART00000023039",1062,1,83,978
"4312","ENSDART00000023039",1080,1,83,996
"4313","ENSDART00000023039",1197,1,83,1113
"4314","ENSDART00000023039",1365,1,83,1281
"4316","ENSDART00000023054",629,1,130,498
"4317","ENSDART00000023074",301,1,27,273
"4318","ENSDART00000023089",771,1,353,417
"4319","ENSDART00000023089",867,1,353,513
"4320","ENSDART00000023089",1125,1,353,771
"4321","ENSDART00000023089",1254,1,353,900
"4322","ENSDART00000023089",1734,1,353,1380
"4323","ENSDART00000023089",2067,1,353,1713
"4324","ENSDART00000023089",2226,1,353,1872
"4326","ENSDART00000023094",116,1,100,15
"4327","ENSDART00000023094",122,1,100,21
"4328","ENSDART00000023094",128,1,100,27
"4329","ENSDART00000023094",146,2,100,45
"4330","ENSDART00000023094",353,2,100,252
"4331","ENSDART00000023094",1148,1,100,1047
"4332","ENSDART00000023094",1340,2,100,1239
"4333","ENSDART00000023094",1343,1,100,1242
"4335","ENSDART00000023101",348,1,200,147
"4336","ENSDART00000023101",354,1,200,153
"4337","ENSDART00000023101",360,1,200,159
"4338","ENSDART00000023101",474,1,200,273
"4339","ENSDART00000023101",519,2,200,318
"4340","ENSDART00000023101",525,1,200,324
"4341","ENSDART00000023101",1491,2,200,1290
"4342","ENSDART00000023123",92,1,13,78
"4343","ENSDART00000023123",272,1,13,258
"4344","ENSDART00000023123",620,1,13,606
"4345","ENSDART00000023123",950,1,13,936
"4346","ENSDART00000023123",1145,1,13,1131
"4347","ENSDART00000023123",1340,1,13,1326
"4348","ENSDART00000023123",1370,1,13,1356
"4349","ENSDART00000023123",1547,1,13,1533
"4350","ENSDART00000023123",1838,1,13,1824
"4351","ENSDART00000023123",2099,1,13,2085
"4352","ENSDART00000023156",99,1,74,24
"4353","ENSDART00000023156",168,1,74,93
"4354","ENSDART00000023156",177,1,74,102
"4355","ENSDART00000023156",180,1,74,105
"4356","ENSDART00000023156",198,1,74,123
"4357","ENSDART00000023156",258,1,74,183
"4358","ENSDART00000023156",351,2,74,276
"4359","ENSDART00000023156",474,1,74,399
"4360","ENSDART00000023156",717,2,74,642
"4361","ENSDART00000023156",846,1,74,771
"4362","ENSDART00000023156",867,1,74,792
"4363","ENSDART00000023156",1371,1,74,1296
"4364","ENSDART00000023156",1446,1,74,1371
"4365","ENSDART00000023238",109,1,75,33
"4366","ENSDART00000023238",538,1,75,462
"4367","ENSDART00000023320",337,1,249,87
"4368","ENSDART00000023336",100,1,66,33
"4369","ENSDART00000023336",190,1,66,123
"4370","ENSDART00000023336",409,1,66,342
"4371","ENSDART00000023336",553,1,66,486
"4372","ENSDART00000023336",712,1,66,645
"4373","ENSDART00000023336",751,1,66,684
"4375","ENSDART00000023388",293,1,97,195
"4376","ENSDART00000023388",452,1,97,354
"4377","ENSDART00000023388",602,1,97,504
"4379","ENSDART00000023453",192,1,149,42
"4380","ENSDART00000023453",333,1,149,183
"4381","ENSDART00000023453",639,1,149,489
"4382","ENSDART00000023453",861,1,149,711
"4383","ENSDART00000023453",900,1,149,750
"4384","ENSDART00000023453",954,1,149,804
"4385","ENSDART00000023453",1032,2,149,882
"4386","ENSDART00000023453",1035,2,149,885
"4387","ENSDART00000023453",1065,1,149,915
"4388","ENSDART00000023453",1074,1,149,924
"4389","ENSDART00000023453",1107,1,149,957
"4390","ENSDART00000023453",1194,1,149,1044
"4391","ENSDART00000023453",1365,1,149,1215
"4392","ENSDART00000023453",1389,1,149,1239
"4393","ENSDART00000023453",1425,1,149,1275
"4394","ENSDART00000023470",156,1,77,78
"4395","ENSDART00000023470",180,3,77,102
"4396","ENSDART00000023470",213,1,77,135
"4397","ENSDART00000023470",309,1,77,231
"4398","ENSDART00000023470",603,1,77,525
"4399","ENSDART00000023470",621,2,77,543
"4402","ENSDART00000023509",574,1,39,534
"4403","ENSDART00000023509",712,1,39,672
"4404","ENSDART00000023519",260,1,82,177
"4405","ENSDART00000023519",263,1,82,180
"4406","ENSDART00000023519",575,1,82,492
"4407","ENSDART00000023519",875,1,82,792
"4408","ENSDART00000023519",962,1,82,879
"4409","ENSDART00000023519",1007,1,82,924
"4410","ENSDART00000023519",1289,1,82,1206
"4411","ENSDART00000023549",150,1,38,111
"4412","ENSDART00000023549",279,1,38,240
"4413","ENSDART00000023549",576,1,38,537
"4416","ENSDART00000023568",339,1,215,123
"4417","ENSDART00000023568",912,1,215,696
"4418","ENSDART00000023568",1134,1,215,918
"4419","ENSDART00000023568",1578,1,215,1362
"4420","ENSDART00000023571",518,1,502,15
"4421","ENSDART00000023571",629,1,502,126
"4422","ENSDART00000023571",749,1,502,246
"4423","ENSDART00000023571",752,1,502,249
"4424","ENSDART00000023571",812,2,502,309
"4425","ENSDART00000023571",980,3,502,477
"4426","ENSDART00000023571",1112,2,502,609
"4427","ENSDART00000023571",1133,1,502,630
"4428","ENSDART00000023571",1442,2,502,939
"4429","ENSDART00000023571",1481,2,502,978
"4430","ENSDART00000023571",1496,1,502,993
