"","seqnames","start","freq","utr5_len","ss"
"10197","ENSMUST00000028341",828,2,38,789
"10198","ENSMUST00000028341",960,1,38,921
"10199","ENSMUST00000028341",1095,1,38,1056
"10200","ENSMUST00000028341",1140,1,38,1101
"10201","ENSMUST00000028341",1845,1,38,1806
"10202","ENSMUST00000028341",1965,1,38,1926
"10203","ENSMUST00000028341",1968,1,38,1929
"10205","ENSMUST00000028342",203,1,67,135
"10206","ENSMUST00000028347",758,1,427,330
"10207","ENSMUST00000028347",1070,1,427,642
"10208","ENSMUST00000028347",1073,1,427,645
"10209","ENSMUST00000028347",1256,1,427,828
"10212","ENSMUST00000028350",266,1,205,60
"10213","ENSMUST00000028350",278,1,205,72
"10214","ENSMUST00000028350",614,1,205,408
"10215","ENSMUST00000028351",623,1,79,543
"10216","ENSMUST00000028351",1205,1,79,1125
"10217","ENSMUST00000028351",1505,1,79,1425
"10218","ENSMUST00000028356",530,1,298,231
"10219","ENSMUST00000028362",526,1,0,525
"10220","ENSMUST00000028362",553,1,0,552
"10221","ENSMUST00000028362",619,1,0,618
"10222","ENSMUST00000028362",913,1,0,912
"10223","ENSMUST00000028362",3613,1,0,3612
"10224","ENSMUST00000028362",4387,1,0,4386
"10225","ENSMUST00000028362",4549,1,0,4548
"10226","ENSMUST00000028362",4552,1,0,4551
"10227","ENSMUST00000028362",4897,1,0,4896
"10228","ENSMUST00000028368",724,1,207,516
"10229","ENSMUST00000028382",99,1,77,21
"10230","ENSMUST00000028382",471,1,77,393
"10231","ENSMUST00000028382",690,2,77,612
"10232","ENSMUST00000028382",798,1,77,720
"10233","ENSMUST00000028386",633,1,299,333
"10234","ENSMUST00000028386",1503,1,299,1203
"10235","ENSMUST00000028386",1566,1,299,1266
"10236","ENSMUST00000028386",1578,1,299,1278
"10237","ENSMUST00000028386",1581,1,299,1281
"10238","ENSMUST00000028386",2067,1,299,1767
"10239","ENSMUST00000028386",2301,1,299,2001
"10240","ENSMUST00000028386",2637,1,299,2337
"10241","ENSMUST00000028386",2754,1,299,2454
"10242","ENSMUST00000028386",3450,1,299,3150
"10243","ENSMUST00000028386",3540,1,299,3240
"10245","ENSMUST00000028392",509,1,487,21
"10246","ENSMUST00000028392",599,1,487,111
"10247","ENSMUST00000028392",608,1,487,120
"10248","ENSMUST00000028392",869,1,487,381
"10249","ENSMUST00000028398",424,1,387,36
"10250","ENSMUST00000028398",454,1,387,66
"10251","ENSMUST00000028398",622,1,387,234
"10252","ENSMUST00000028398",760,1,387,372
"10253","ENSMUST00000028408",69,1,38,30
"10254","ENSMUST00000028408",543,1,38,504
"10255","ENSMUST00000028408",651,1,38,612
"10256","ENSMUST00000028408",660,1,38,621
"10258","ENSMUST00000028426",478,1,195,282
"10259","ENSMUST00000028426",976,1,195,780
"10260","ENSMUST00000028426",1024,1,195,828
"10261","ENSMUST00000028469",942,1,158,783
"10262","ENSMUST00000028469",1152,1,158,993
"10263","ENSMUST00000028469",1521,1,158,1362
"10264","ENSMUST00000028469",1974,1,158,1815
"10268","ENSMUST00000028487",1026,1,335,690
"10269","ENSMUST00000028494",566,1,538,27
"10270","ENSMUST00000028499",690,1,338,351
"10271","ENSMUST00000028499",1023,1,338,684
"10272","ENSMUST00000028499",1686,1,338,1347
"10273","ENSMUST00000028499",1719,1,338,1380
"10274","ENSMUST00000028499",2217,1,338,1878
"10275","ENSMUST00000028499",2682,1,338,2343
"10276","ENSMUST00000028499",2706,1,338,2367
"10277","ENSMUST00000028499",2730,1,338,2391
"10278","ENSMUST00000028499",2898,1,338,2559
"10279","ENSMUST00000028499",2997,1,338,2658
"10280","ENSMUST00000028499",3405,1,338,3066
"10281","ENSMUST00000028499",3435,2,338,3096
"10282","ENSMUST00000028509",150,1,122,27
"10283","ENSMUST00000028509",231,1,122,108
"10284","ENSMUST00000028509",720,1,122,597
"10286","ENSMUST00000028511",490,1,201,288
"10287","ENSMUST00000028511",826,1,201,624
"10289","ENSMUST00000028517",184,1,162,21
"10290","ENSMUST00000028517",340,1,162,177
"10291","ENSMUST00000028517",364,1,162,201
"10292","ENSMUST00000028517",781,1,162,618
"10293","ENSMUST00000028517",1135,1,162,972
"10294","ENSMUST00000028522",474,1,161,312
"10295","ENSMUST00000028522",558,1,161,396
"10296","ENSMUST00000028522",888,1,161,726
"10297","ENSMUST00000028522",1338,1,161,1176
"10298","ENSMUST00000028522",2163,1,161,2001
"10299","ENSMUST00000028522",2199,1,161,2037
"10300","ENSMUST00000028522",3045,1,161,2883
"10301","ENSMUST00000028527",427,1,201,225
"10302","ENSMUST00000028527",1117,1,201,915
"10303","ENSMUST00000028527",1129,1,201,927
"10304","ENSMUST00000028527",1687,1,201,1485
"10305","ENSMUST00000028527",1972,1,201,1770
"10306","ENSMUST00000028527",2257,1,201,2055
"10307","ENSMUST00000028527",2560,1,201,2358
"10308","ENSMUST00000028527",2599,1,201,2397
"10310","ENSMUST00000028536",407,1,217,189
"10311","ENSMUST00000028536",605,1,217,387
"10312","ENSMUST00000028551",283,1,123,159
"10313","ENSMUST00000028551",634,1,123,510
"10315","ENSMUST00000028552",555,1,161,393
"10316","ENSMUST00000028553",129,1,98,30
"10317","ENSMUST00000028580",760,1,51,708
"10318","ENSMUST00000028580",766,1,51,714
"10319","ENSMUST00000028583",51,1,32,18
"10320","ENSMUST00000028584",140,1,16,123
"10322","ENSMUST00000028592",115,1,93,21
"10323","ENSMUST00000028592",130,1,93,36
"10324","ENSMUST00000028592",322,1,93,228
"10325","ENSMUST00000028592",877,1,93,783
"10326","ENSMUST00000028593",540,1,353,186
"10327","ENSMUST00000028595",1238,1,124,1113
"10328","ENSMUST00000028595",1451,1,124,1326
"10329","ENSMUST00000028599",241,1,153,87
"10330","ENSMUST00000028599",310,1,153,156
"10331","ENSMUST00000028599",1483,1,153,1329
"10332","ENSMUST00000028599",1735,1,153,1581
"10333","ENSMUST00000028603",560,1,142,417
"10334","ENSMUST00000028603",1214,1,142,1071
"10335","ENSMUST00000028603",1268,1,142,1125
"10336","ENSMUST00000028607",416,1,187,228
"10337","ENSMUST00000028607",617,1,187,429
"10338","ENSMUST00000028607",650,1,187,462
"10339","ENSMUST00000028607",827,1,187,639
"10340","ENSMUST00000028607",833,1,187,645
"10341","ENSMUST00000028607",1004,1,187,816
"10342","ENSMUST00000028607",1019,1,187,831
"10343","ENSMUST00000028607",1457,1,187,1269
"10344","ENSMUST00000028607",2093,1,187,1905
"10347","ENSMUST00000028608",415,1,237,177
"10348","ENSMUST00000028608",454,1,237,216
"10349","ENSMUST00000028608",514,1,237,276
"10350","ENSMUST00000028608",1228,1,237,990
"10351","ENSMUST00000028608",1657,1,237,1419
"10352","ENSMUST00000028608",3154,1,237,2916
"10353","ENSMUST00000028610",528,1,122,405
"10354","ENSMUST00000028610",555,1,122,432
"10355","ENSMUST00000028610",657,1,122,534
"10356","ENSMUST00000028610",1428,2,122,1305
"10358","ENSMUST00000028617",166,1,144,21
"10359","ENSMUST00000028617",439,1,144,294
"10360","ENSMUST00000028617",532,1,144,387
"10361","ENSMUST00000028617",1108,1,144,963
"10362","ENSMUST00000028619",111,1,95,15
"10363","ENSMUST00000028619",438,1,95,342
"10364","ENSMUST00000028619",783,1,95,687
"10365","ENSMUST00000028619",837,1,95,741
"10366","ENSMUST00000028619",885,1,95,789
"10367","ENSMUST00000028619",1002,1,95,906
"10368","ENSMUST00000028619",1023,1,95,927
"10369","ENSMUST00000028623",522,1,212,309
"10370","ENSMUST00000028623",1269,1,212,1056
"10371","ENSMUST00000028623",1701,1,212,1488
"10372","ENSMUST00000028623",1797,1,212,1584
"10373","ENSMUST00000028623",2052,1,212,1839
"10374","ENSMUST00000028624",442,1,87,354
"10375","ENSMUST00000028624",946,1,87,858
"10376","ENSMUST00000028624",949,1,87,861
"10377","ENSMUST00000028635",166,2,150,15
"10378","ENSMUST00000028635",169,2,150,18
"10379","ENSMUST00000028635",193,1,150,42
"10380","ENSMUST00000028635",925,1,150,774
"10381","ENSMUST00000028635",1333,1,150,1182
"10382","ENSMUST00000028636",246,1,224,21
"10383","ENSMUST00000028636",960,1,224,735
"10384","ENSMUST00000028636",1287,1,224,1062
"10385","ENSMUST00000028640",134,1,100,33
"10386","ENSMUST00000028640",674,1,100,573
"10387","ENSMUST00000028648",1182,1,89,1092
"10388","ENSMUST00000028650",1141,1,258,882
"10389","ENSMUST00000028668",170,1,127,42
"10390","ENSMUST00000028668",440,1,127,312
"10391","ENSMUST00000028668",674,1,127,546
"10392","ENSMUST00000028668",716,1,127,588
"10393","ENSMUST00000028668",821,1,127,693
"10395","ENSMUST00000028672",604,1,369,234
"10396","ENSMUST00000028672",757,1,369,387
"10397","ENSMUST00000028672",781,1,369,411
"10399","ENSMUST00000028676",433,1,372,60
"10400","ENSMUST00000028676",580,1,372,207
"10401","ENSMUST00000028676",682,1,372,309
"10402","ENSMUST00000028676",685,1,372,312
"10403","ENSMUST00000028676",1519,1,372,1146
"10404","ENSMUST00000028676",1822,1,372,1449
"10405","ENSMUST00000028678",362,1,286,75
"10406","ENSMUST00000028678",431,1,286,144
"10407","ENSMUST00000028678",473,1,286,186
"10408","ENSMUST00000028678",590,1,286,303
"10409","ENSMUST00000028679",925,1,498,426
"10410","ENSMUST00000028679",1156,1,498,657
"10411","ENSMUST00000028683",433,1,264,168
"10412","ENSMUST00000028683",499,1,264,234
"10413","ENSMUST00000028683",658,1,264,393
"10414","ENSMUST00000028683",721,1,264,456
"10415","ENSMUST00000028683",862,1,264,597
"10416","ENSMUST00000028683",931,1,264,666
"10417","ENSMUST00000028683",1069,1,264,804
"10418","ENSMUST00000028683",1207,1,264,942
"10420","ENSMUST00000028691",71,1,40,30
"10421","ENSMUST00000028691",566,1,40,525
"10422","ENSMUST00000028691",1628,1,40,1587
"10423","ENSMUST00000028694",999,1,215,783
"10424","ENSMUST00000028694",1119,1,215,903
"10425","ENSMUST00000028702",541,1,456,84
"10426","ENSMUST00000028728",756,1,113,642
"10427","ENSMUST00000028728",4053,1,113,3939
"10428","ENSMUST00000028728",4056,1,113,3942
"10429","ENSMUST00000028728",4707,1,113,4593
"10430","ENSMUST00000028728",4806,1,113,4692
"10431","ENSMUST00000028728",4809,1,113,4695
"10432","ENSMUST00000028728",5223,1,113,5109
"10433","ENSMUST00000028735",1048,1,387,660
"10434","ENSMUST00000028735",3877,1,387,3489
"10435","ENSMUST00000028735",4000,1,387,3612
"10436","ENSMUST00000028741",95,1,70,24
"10438","ENSMUST00000028743",136,1,111,24
"10439","ENSMUST00000028743",703,1,111,591
"10440","ENSMUST00000028752",601,1,138,462
"10441","ENSMUST00000028752",2515,1,138,2376
"10442","ENSMUST00000028755",507,1,131,375
"10443","ENSMUST00000028755",606,1,131,474
"10444","ENSMUST00000028755",741,1,131,609
"10445","ENSMUST00000028755",1485,1,131,1353
"10446","ENSMUST00000028761",347,1,307,39
"10447","ENSMUST00000028761",371,1,307,63
"10448","ENSMUST00000028761",374,1,307,66
"10449","ENSMUST00000028761",461,1,307,153
"10450","ENSMUST00000028761",656,1,307,348
"10451","ENSMUST00000028761",1016,1,307,708
"10452","ENSMUST00000028763",1297,1,276,1020
"10453","ENSMUST00000028763",2509,1,276,2232
"10454","ENSMUST00000028767",145,1,0,144
"10455","ENSMUST00000028767",148,1,0,147
"10456","ENSMUST00000028767",154,1,0,153
"10457","ENSMUST00000028767",205,1,0,204
"10458","ENSMUST00000028767",268,1,0,267
"10459","ENSMUST00000028767",364,1,0,363
"10460","ENSMUST00000028767",562,1,0,561
"10461","ENSMUST00000028768",546,1,266,279
"10462","ENSMUST00000028768",627,1,266,360
"10463","ENSMUST00000028768",789,1,266,522
"10464","ENSMUST00000028768",810,1,266,543
"10465","ENSMUST00000028769",648,1,287,360
"10466","ENSMUST00000028769",1173,1,287,885
"10467","ENSMUST00000028769",1779,1,287,1491
"10468","ENSMUST00000028769",1968,1,287,1680
"10469","ENSMUST00000028769",2646,1,287,2358
"10470","ENSMUST00000028771",855,1,86,768
"10471","ENSMUST00000028771",1071,1,86,984
"10472","ENSMUST00000028780",769,1,174,594
"10473","ENSMUST00000028783",546,1,197,348
"10474","ENSMUST00000028783",627,1,197,429
"10475","ENSMUST00000028783",1368,1,197,1170
"10476","ENSMUST00000028783",1581,1,197,1383
"10477","ENSMUST00000028783",1677,1,197,1479
"10478","ENSMUST00000028795",273,1,230,42
"10479","ENSMUST00000028795",429,1,230,198
"10480","ENSMUST00000028795",549,1,230,318
"10481","ENSMUST00000028795",681,1,230,450
"10482","ENSMUST00000028796",722,1,34,687
"10483","ENSMUST00000028796",941,1,34,906
"10484","ENSMUST00000028796",1634,1,34,1599
"10485","ENSMUST00000028799",938,1,427,510
"10486","ENSMUST00000028799",1547,1,427,1119
"10487","ENSMUST00000028799",1673,1,427,1245
"10488","ENSMUST00000028799",2276,1,427,1848
"10489","ENSMUST00000028799",2828,1,427,2400
"10490","ENSMUST00000028799",3410,1,427,2982
"10491","ENSMUST00000028799",3965,1,427,3537
"10493","ENSMUST00000028800",387,1,227,159
"10494","ENSMUST00000028802",527,1,16,510
"10495","ENSMUST00000028802",671,1,16,654
"10496","ENSMUST00000028802",1136,1,16,1119
"10497","ENSMUST00000028802",1262,1,16,1245
"10498","ENSMUST00000028802",1358,1,16,1341
"10499","ENSMUST00000028802",1865,1,16,1848
"10500","ENSMUST00000028802",2417,1,16,2400
"10501","ENSMUST00000028802",2999,1,16,2982
"10502","ENSMUST00000028802",3554,1,16,3537
"10503","ENSMUST00000028802",5222,1,16,5205
"10504","ENSMUST00000028802",5573,1,16,5556
"10506","ENSMUST00000028803",73,1,0,72
"10508","ENSMUST00000028804",1025,1,232,792
"10509","ENSMUST00000028807",560,1,67,492
"10510","ENSMUST00000028807",563,1,67,495
"10511","ENSMUST00000028815",320,1,244,75
"10512","ENSMUST00000028815",2183,1,244,1938
"10515","ENSMUST00000028816",337,1,255,81
"10517","ENSMUST00000028817",663,1,278,384
"10518","ENSMUST00000028817",696,1,278,417
"10519","ENSMUST00000028825",150,1,29,120
"10520","ENSMUST00000028825",567,1,29,537
"10521","ENSMUST00000028825",669,1,29,639
"10522","ENSMUST00000028825",759,1,29,729
"10523","ENSMUST00000028829",1249,1,351,897
"10524","ENSMUST00000028829",1504,1,351,1152
"10525","ENSMUST00000028831",566,1,349,216
"10526","ENSMUST00000028831",2120,1,349,1770
"10527","ENSMUST00000028835",959,1,151,807
"10528","ENSMUST00000028835",962,1,151,810
"10529","ENSMUST00000028841",2138,1,211,1926
"10530","ENSMUST00000028841",2735,1,211,2523
"10531","ENSMUST00000028841",3353,1,211,3141
"10532","ENSMUST00000028843",340,1,141,198
"10533","ENSMUST00000028843",343,1,141,201
"10534","ENSMUST00000028844",467,1,223,243
"10535","ENSMUST00000028844",470,1,223,246
"10536","ENSMUST00000028844",1415,1,223,1191
"10537","ENSMUST00000028852",366,1,206,159
"10538","ENSMUST00000028852",867,1,206,660
"10539","ENSMUST00000028852",1032,1,206,825
"10540","ENSMUST00000028852",1056,1,206,849
"10542","ENSMUST00000028858",601,1,120,480
"10543","ENSMUST00000028858",1315,1,120,1194
"10544","ENSMUST00000028858",1618,1,120,1497
"10545","ENSMUST00000028858",1621,1,120,1500
"10546","ENSMUST00000028858",1927,1,120,1806
"10547","ENSMUST00000028858",1945,1,120,1824
"10548","ENSMUST00000028858",2485,1,120,2364
"10549","ENSMUST00000028858",3064,1,120,2943
"10550","ENSMUST00000028858",3253,1,120,3132
"10551","ENSMUST00000028866",250,1,153,96
"10552","ENSMUST00000028866",706,1,153,552
"10555","ENSMUST00000028874",142,1,60,81
"10556","ENSMUST00000028874",661,1,60,600
"10557","ENSMUST00000028874",1006,1,60,945
"10558","ENSMUST00000028874",1225,1,60,1164
"10559","ENSMUST00000028874",1261,1,60,1200
"10560","ENSMUST00000028880",1310,1,499,810
"10561","ENSMUST00000028880",1379,1,499,879
"10562","ENSMUST00000028880",2459,1,499,1959
"10563","ENSMUST00000028890",169,1,0,168
"10564","ENSMUST00000028890",526,1,0,525
"10565","ENSMUST00000028890",571,1,0,570
"10566","ENSMUST00000028890",613,1,0,612
"10567","ENSMUST00000028890",658,1,0,657
"10568","ENSMUST00000028890",883,1,0,882
"10570","ENSMUST00000028892",329,1,130,198
"10571","ENSMUST00000028892",536,1,130,405
"10572","ENSMUST00000028892",908,1,130,777
"10575","ENSMUST00000028900",622,1,30,591
"10576","ENSMUST00000028900",1270,1,30,1239
"10577","ENSMUST00000028900",1273,1,30,1242
"10578","ENSMUST00000028900",1564,1,30,1533
"10580","ENSMUST00000028909",161,1,145,15
"10581","ENSMUST00000028909",275,1,145,129
"10582","ENSMUST00000028909",641,1,145,495
"10583","ENSMUST00000028909",770,1,145,624
"10584","ENSMUST00000028909",1265,1,145,1119
"10585","ENSMUST00000028910",659,1,238,420
"10586","ENSMUST00000028910",845,1,238,606
"10587","ENSMUST00000028910",992,1,238,753
"10588","ENSMUST00000028910",1223,1,238,984
"10589","ENSMUST00000028911",1023,1,581,441
"10590","ENSMUST00000028911",1047,1,581,465
"10591","ENSMUST00000028911",2085,1,581,1503
"10592","ENSMUST00000028911",2556,1,581,1974
"10593","ENSMUST00000028914",177,1,146,30
"10594","ENSMUST00000028915",605,1,91,513
"10595","ENSMUST00000028916",126,1,101,24
"10596","ENSMUST00000028916",132,1,101,30
"10597","ENSMUST00000028916",405,1,101,303
"10598","ENSMUST00000028916",579,1,101,477
"10599","ENSMUST00000028916",999,1,101,897
"10600","ENSMUST00000028916",1017,1,101,915
"10601","ENSMUST00000028916",1029,1,101,927
"10602","ENSMUST00000028916",1032,1,101,930
"10603","ENSMUST00000028916",1227,1,101,1125
"10604","ENSMUST00000028916",2001,1,101,1899
"10607","ENSMUST00000028921",349,1,126,222
"10608","ENSMUST00000028921",502,1,126,375
"10609","ENSMUST00000028921",568,1,126,441
"10610","ENSMUST00000028921",727,1,126,600
"10611","ENSMUST00000028921",730,1,126,603
"10612","ENSMUST00000028921",979,1,126,852
"10613","ENSMUST00000028921",985,1,126,858
"10614","ENSMUST00000028921",988,1,126,861
"10615","ENSMUST00000028921",1315,1,126,1188
"10616","ENSMUST00000028921",1990,1,126,1863
"10617","ENSMUST00000028921",2260,1,126,2133
"10618","ENSMUST00000028921",2395,1,126,2268
"10619","ENSMUST00000028928",400,1,210,189
"10620","ENSMUST00000028928",511,1,210,300
"10621","ENSMUST00000028928",943,1,210,732
"10622","ENSMUST00000028938",572,1,199,372
"10624","ENSMUST00000028948",594,1,125,468
"10625","ENSMUST00000028949",241,1,15,225
"10626","ENSMUST00000028949",733,1,15,717
"10628","ENSMUST00000028964",1057,1,225,831
"10629","ENSMUST00000028964",1519,1,225,1293
"10630","ENSMUST00000028969",472,1,453,18
"10631","ENSMUST00000028969",532,1,453,78
"10632","ENSMUST00000028969",1342,1,453,888
"10633","ENSMUST00000028969",1348,1,453,894
"10634","ENSMUST00000028969",1399,1,453,945
"10635","ENSMUST00000028969",1402,1,453,948
"10636","ENSMUST00000028969",1612,1,453,1158
"10637","ENSMUST00000028969",1666,1,453,1212
"10638","ENSMUST00000028969",1873,1,453,1419
"10639","ENSMUST00000028969",1930,1,453,1476
"10640","ENSMUST00000028969",2239,1,453,1785
"10643","ENSMUST00000028972",312,1,107,204
"10646","ENSMUST00000028981",165,1,149,15
"10647","ENSMUST00000028981",729,1,149,579
"10648","ENSMUST00000028990",1154,1,58,1095
"10649","ENSMUST00000028990",1157,1,58,1098
"10650","ENSMUST00000028990",1322,1,58,1263
"10651","ENSMUST00000028997",124,2,51,72
"10652","ENSMUST00000028997",406,1,51,354
"10653","ENSMUST00000028997",412,1,51,360
"10654","ENSMUST00000028997",781,1,51,729
"10655","ENSMUST00000028997",793,1,51,741
"10656","ENSMUST00000028997",982,1,51,930
"10657","ENSMUST00000029002",277,1,252,24
"10658","ENSMUST00000029005",566,1,115,450
"10659","ENSMUST00000029005",635,1,115,519
"10660","ENSMUST00000029005",641,1,115,525
"10661","ENSMUST00000029005",827,1,115,711
"10663","ENSMUST00000029013",371,1,265,105
"10664","ENSMUST00000029013",491,1,265,225
"10665","ENSMUST00000029013",605,1,265,339
"10666","ENSMUST00000029013",1094,2,265,828
"10667","ENSMUST00000029013",1187,1,265,921
"10668","ENSMUST00000029014",838,1,138,699
"10669","ENSMUST00000029024",437,1,346,90
"10670","ENSMUST00000029024",527,1,346,180
"10671","ENSMUST00000029025",118,1,0,117
"10672","ENSMUST00000029025",232,1,0,231
"10673","ENSMUST00000029025",661,1,0,660
"10674","ENSMUST00000029025",1336,1,0,1335
"10675","ENSMUST00000029025",3025,1,0,3024
"10676","ENSMUST00000029025",3247,1,0,3246
"10677","ENSMUST00000029025",3577,1,0,3576
"10678","ENSMUST00000029025",4795,1,0,4794
"10679","ENSMUST00000029025",5167,1,0,5166
"10680","ENSMUST00000029025",5302,1,0,5301
"10681","ENSMUST00000029025",5668,1,0,5667
"10682","ENSMUST00000029046",429,1,92,336
"10683","ENSMUST00000029047",939,1,272,666
"10684","ENSMUST00000029049",519,1,125,393
"10685","ENSMUST00000029049",603,1,125,477
"10688","ENSMUST00000029053",579,1,167,411
"10689","ENSMUST00000029053",663,1,167,495
"10690","ENSMUST00000029061",320,1,172,147
"10691","ENSMUST00000029061",422,1,172,249
"10692","ENSMUST00000029061",1124,1,172,951
"10693","ENSMUST00000029061",1127,1,172,954
"10694","ENSMUST00000029061",1340,1,172,1167
"10695","ENSMUST00000029061",2438,1,172,2265
"10696","ENSMUST00000029061",2720,1,172,2547
"10697","ENSMUST00000029061",2828,1,172,2655
"10698","ENSMUST00000029061",2948,1,172,2775
"10699","ENSMUST00000029069",561,1,179,381
"10700","ENSMUST00000029069",888,1,179,708
"10701","ENSMUST00000029069",1140,1,179,960
"10702","ENSMUST00000029071",245,1,82,162
"10703","ENSMUST00000029071",296,1,82,213
"10704","ENSMUST00000029071",377,1,82,294
"10705","ENSMUST00000029071",446,1,82,363
"10707","ENSMUST00000029078",707,1,325,381
"10708","ENSMUST00000029082",598,1,60,537
"10709","ENSMUST00000029082",601,1,60,540
"10710","ENSMUST00000029085",430,1,96,333
"10714","ENSMUST00000029087",252,1,236,15
"10715","ENSMUST00000029087",570,1,236,333
"10716","ENSMUST00000029087",1050,1,236,813
"10718","ENSMUST00000029090",265,1,246,18
"10719","ENSMUST00000029090",268,1,246,21
"10720","ENSMUST00000029090",292,1,246,45
"10721","ENSMUST00000029090",334,1,246,87
"10722","ENSMUST00000029090",373,1,246,126
"10723","ENSMUST00000029090",703,1,246,456
"10724","ENSMUST00000029090",856,1,246,609
"10726","ENSMUST00000029092",329,1,313,15
"10727","ENSMUST00000029092",425,1,313,111
"10728","ENSMUST00000029092",515,1,313,201
"10729","ENSMUST00000029092",563,1,313,249
"10730","ENSMUST00000029092",584,1,313,270
"10731","ENSMUST00000029092",887,1,313,573
"10732","ENSMUST00000029092",1538,1,313,1224
"10733","ENSMUST00000029116",382,1,339,42
"10734","ENSMUST00000029116",385,1,339,45
"10735","ENSMUST00000029116",478,1,339,138
"10736","ENSMUST00000029116",1354,1,339,1014
"10738","ENSMUST00000029120",533,1,508,24
"10739","ENSMUST00000029120",557,1,508,48
"10740","ENSMUST00000029120",1049,1,508,540
"10741","ENSMUST00000029120",1070,1,508,561
"10742","ENSMUST00000029120",1073,1,508,564
"10743","ENSMUST00000029120",1082,1,508,573
"10744","ENSMUST00000029120",1166,1,508,657
"10745","ENSMUST00000029125",231,1,194,36
"10746","ENSMUST00000029125",471,1,194,276
"10747","ENSMUST00000029125",483,1,194,288
"10748","ENSMUST00000029125",546,1,194,351
"10749","ENSMUST00000029125",549,1,194,354
"10750","ENSMUST00000029125",651,2,194,456
"10751","ENSMUST00000029125",909,2,194,714
"10752","ENSMUST00000029126",302,1,175,126
"10753","ENSMUST00000029126",812,1,175,636
"10754","ENSMUST00000029126",1508,1,175,1332
"10755","ENSMUST00000029126",1805,1,175,1629
"10756","ENSMUST00000029126",1826,1,175,1650
"10757","ENSMUST00000029126",1841,1,175,1665
"10758","ENSMUST00000029128",422,1,310,111
"10759","ENSMUST00000029128",452,1,310,141
"10760","ENSMUST00000029128",626,1,310,315
"10761","ENSMUST00000029142",850,1,492,357
"10762","ENSMUST00000029142",994,1,492,501
"10763","ENSMUST00000029142",1168,1,492,675
"10764","ENSMUST00000029147",485,1,46,438
"10765","ENSMUST00000029147",488,1,46,441
"10766","ENSMUST00000029147",998,1,46,951
"10768","ENSMUST00000029149",310,2,294,15
"10769","ENSMUST00000029149",334,1,294,39
"10770","ENSMUST00000029149",634,1,294,339
"10771","ENSMUST00000029149",637,1,294,342
"10772","ENSMUST00000029149",694,1,294,399
"10773","ENSMUST00000029155",716,1,184,531
"10774","ENSMUST00000029155",1157,1,184,972
"10775","ENSMUST00000029155",1205,1,184,1020
"10776","ENSMUST00000029158",354,1,332,21
"10777","ENSMUST00000029158",378,1,332,45
"10778","ENSMUST00000029158",627,1,332,294
"10779","ENSMUST00000029158",1425,1,332,1092
"10780","ENSMUST00000029165",207,1,176,30
"10781","ENSMUST00000029165",291,1,176,114
"10782","ENSMUST00000029165",300,1,176,123
"10783","ENSMUST00000029170",880,1,57,822
"10784","ENSMUST00000029170",919,1,57,861
"10786","ENSMUST00000029171",274,1,177,96
"10787","ENSMUST00000029171",286,1,177,108
"10788","ENSMUST00000029171",796,1,177,618
"10789","ENSMUST00000029171",817,1,177,639
"10790","ENSMUST00000029171",871,1,177,693
"10791","ENSMUST00000029171",1021,1,177,843
"10792","ENSMUST00000029171",1126,1,177,948
"10793","ENSMUST00000029171",1129,1,177,951
"10794","ENSMUST00000029171",1231,1,177,1053
"10795","ENSMUST00000029171",2017,1,177,1839
"10796","ENSMUST00000029175",458,1,397,60
"10797","ENSMUST00000029175",1004,1,397,606
"10798","ENSMUST00000029175",1991,1,397,1593
"10801","ENSMUST00000029178",445,1,129,315
"10802","ENSMUST00000029178",448,1,129,318
"10803","ENSMUST00000029178",484,1,129,354
"10804","ENSMUST00000029178",637,1,129,507
"10805","ENSMUST00000029178",1393,1,129,1263
"10806","ENSMUST00000029178",1765,1,129,1635
"10807","ENSMUST00000029179",234,1,101,132
"10808","ENSMUST00000029179",237,1,101,135
"10809","ENSMUST00000029179",1023,1,101,921
"10810","ENSMUST00000029179",1626,1,101,1524
"10811","ENSMUST00000029179",2415,1,101,2313
"10812","ENSMUST00000029180",205,1,174,30
"10813","ENSMUST00000029180",463,1,174,288
"10814","ENSMUST00000029180",628,1,174,453
"10815","ENSMUST00000029180",982,1,174,807
"10817","ENSMUST00000029183",43,1,21,21
"10818","ENSMUST00000029183",850,1,21,828
"10819","ENSMUST00000029183",1234,1,21,1212
"10820","ENSMUST00000029186",122,1,82,39
"10821","ENSMUST00000029186",149,1,82,66
"10822","ENSMUST00000029186",323,1,82,240
"10823","ENSMUST00000029186",902,1,82,819
"10824","ENSMUST00000029194",807,2,725,81
"10825","ENSMUST00000029194",879,1,725,153
"10826","ENSMUST00000029194",888,1,725,162
"10827","ENSMUST00000029194",1425,1,725,699
"10829","ENSMUST00000029199",371,1,232,138
"10830","ENSMUST00000029199",410,1,232,177
"10831","ENSMUST00000029199",566,1,232,333
"10832","ENSMUST00000029203",184,1,0,183
"10833","ENSMUST00000029203",664,1,0,663
"10834","ENSMUST00000029214",836,1,349,486
"10835","ENSMUST00000029214",1262,1,349,912
"10836","ENSMUST00000029214",1376,2,349,1026
"10837","ENSMUST00000029214",1541,1,349,1191
"10840","ENSMUST00000029256",489,1,473,15
"10841","ENSMUST00000029256",795,1,473,321
"10842","ENSMUST00000029256",903,1,473,429
"10843","ENSMUST00000029256",1344,1,473,870
"10844","ENSMUST00000029257",1831,1,246,1584
"10845","ENSMUST00000029257",3559,1,246,3312
