"","seqnames","start","freq","utr5_len","ss"
"6881","ENST00000304758",1253,1,796,456
"6882","ENST00000304758",2792,1,796,1995
"6883","ENST00000304758",2795,1,796,1998
"6885","ENST00000304800",416,1,106,309
"6886","ENST00000304808",70,1,0,69
"6887","ENST00000304858",416,1,289,126
"6888","ENST00000304858",482,1,289,192
"6889","ENST00000304858",527,1,289,237
"6890","ENST00000304858",533,1,289,243
"6891","ENST00000304858",554,1,289,264
"6892","ENST00000304858",761,1,289,471
"6893","ENST00000304858",764,1,289,474
"6894","ENST00000304858",947,1,289,657
"6895","ENST00000304858",1367,1,289,1077
"6896","ENST00000304858",1868,1,289,1578
"6897","ENST00000304858",2060,1,289,1770
"6898","ENST00000304858",2543,1,289,2253
"6899","ENST00000304858",2546,1,289,2256
"6900","ENST00000304863",679,1,423,255
"6901","ENST00000304863",733,2,423,309
"6902","ENST00000304863",967,1,423,543
"6903","ENST00000304863",1150,1,423,726
"6904","ENST00000304877",340,1,303,36
"6905","ENST00000304921",201,1,164,36
"6906","ENST00000304921",453,1,164,288
"6907","ENST00000304921",510,1,164,345
"6908","ENST00000304979",515,1,22,492
"6909","ENST00000304992",277,2,114,162
"6910","ENST00000304992",289,1,114,174
"6911","ENST00000304992",301,2,114,186
"6912","ENST00000304992",334,2,114,219
"6913","ENST00000304992",337,1,114,222
"6914","ENST00000304992",346,1,114,231
"6915","ENST00000304992",358,1,114,243
"6916","ENST00000304992",448,1,114,333
"6917","ENST00000304992",454,1,114,339
"6918","ENST00000304992",541,1,114,426
"6919","ENST00000304992",652,1,114,537
"6920","ENST00000304992",865,1,114,750
"6921","ENST00000304992",976,1,114,861
"6922","ENST00000304992",1408,1,114,1293
"6923","ENST00000304992",1720,1,114,1605
"6924","ENST00000304992",1915,1,114,1800
"6925","ENST00000304992",2158,1,114,2043
"6926","ENST00000304992",2797,1,114,2682
"6927","ENST00000304992",3124,1,114,3009
"6928","ENST00000304992",3196,1,114,3081
"6929","ENST00000304992",3424,1,114,3309
"6930","ENST00000304992",4027,1,114,3912
"6931","ENST00000304992",4309,1,114,4194
"6932","ENST00000304992",4462,1,114,4347
"6933","ENST00000304992",4492,1,114,4377
"6934","ENST00000304992",4873,1,114,4758
"6935","ENST00000304992",5395,1,114,5280
"6936","ENST00000304992",5500,1,114,5385
"6937","ENST00000304992",5722,1,114,5607
"6938","ENST00000304992",5983,1,114,5868
"6939","ENST00000304992",6460,1,114,6345
"6942","ENST00000305105",661,1,528,132
"6943","ENST00000305105",664,1,528,135
"6944","ENST00000305218",208,1,147,60
"6945","ENST00000305218",211,1,147,63
"6946","ENST00000305218",214,1,147,66
"6947","ENST00000305218",220,1,147,72
"6948","ENST00000305218",289,1,147,141
"6949","ENST00000305218",322,1,147,174
"6950","ENST00000305218",412,1,147,264
"6951","ENST00000305218",550,1,147,402
"6952","ENST00000305218",604,1,147,456
"6953","ENST00000305264",1311,1,80,1230
"6954","ENST00000305321",745,1,513,231
"6955","ENST00000305533",347,1,244,102
"6956","ENST00000305533",608,1,244,363
"6957","ENST00000305533",836,1,244,591
"6958","ENST00000305533",860,1,244,615
"6959","ENST00000305533",1118,1,244,873
"6960","ENST00000305533",1121,1,244,876
"6961","ENST00000305544",169,1,153,15
"6962","ENST00000305544",274,1,153,120
"6963","ENST00000305544",538,1,153,384
"6964","ENST00000305544",772,1,153,618
"6965","ENST00000305544",1138,1,153,984
"6966","ENST00000305544",2158,1,153,2004
"6967","ENST00000305544",2209,1,153,2055
"6968","ENST00000305544",2800,1,153,2646
"6969","ENST00000305544",3133,1,153,2979
"6971","ENST00000305572",302,1,202,99
"6972","ENST00000305572",383,1,202,180
"6973","ENST00000305586",1164,1,803,360
"6974","ENST00000305586",1323,1,803,519
"6975","ENST00000305586",1989,1,803,1185
"6976","ENST00000305586",2049,1,803,1245
"6977","ENST00000305586",2103,1,803,1299
"6981","ENST00000305596",234,1,176,57
"6982","ENST00000305596",237,1,176,60
"6983","ENST00000305632",396,1,242,153
"6984","ENST00000305632",570,1,242,327
"6986","ENST00000305784",341,1,208,132
"6987","ENST00000305784",431,1,208,222
"6988","ENST00000305786",324,1,170,153
"6989","ENST00000305786",480,1,170,309
"6990","ENST00000305798",422,1,403,18
"6991","ENST00000305798",809,1,403,405
"6992","ENST00000305852",619,1,333,285
"6993","ENST00000305885",456,1,413,42
"6994","ENST00000305885",639,1,413,225
"6995","ENST00000305885",645,1,413,231
"6996","ENST00000305885",876,1,413,462
"6997","ENST00000305885",879,1,413,465
"6998","ENST00000305885",1482,1,413,1068
"6999","ENST00000305885",1497,1,413,1083
"7001","ENST00000305943",852,1,428,423
"7002","ENST00000305943",885,1,428,456
"7003","ENST00000305943",909,2,428,480
"7004","ENST00000305943",930,1,428,501
"7005","ENST00000305943",960,1,428,531
"7006","ENST00000305943",963,1,428,534
"7007","ENST00000305978",250,2,234,15
"7008","ENST00000305978",649,1,234,414
"7009","ENST00000305978",673,1,234,438
"7011","ENST00000306024",519,3,503,15
"7012","ENST00000306024",522,1,503,18
"7014","ENST00000306077",273,1,254,18
"7015","ENST00000306077",285,1,254,30
"7016","ENST00000306077",288,1,254,33
"7017","ENST00000306077",558,1,254,303
"7018","ENST00000306077",1275,1,254,1020
"7019","ENST00000306090",31,2,0,30
"7020","ENST00000306090",124,1,0,123
"7021","ENST00000306107",582,1,500,81
"7022","ENST00000306107",807,1,500,306
"7023","ENST00000306107",1605,1,500,1104
"7024","ENST00000306107",2073,1,500,1572
"7025","ENST00000306121",610,1,9,600
"7026","ENST00000306121",1207,1,9,1197
"7027","ENST00000306125",399,1,338,60
"7028","ENST00000306125",1041,1,338,702
"7029","ENST00000306125",1056,1,338,717
"7030","ENST00000306125",1155,1,338,816
"7031","ENST00000306125",1245,1,338,906
"7032","ENST00000306185",758,1,292,465
"7033","ENST00000306256",258,1,164,93
"7034","ENST00000306256",450,1,164,285
"7035","ENST00000306306",665,1,469,195
"7036","ENST00000306349",2057,1,154,1902
"7037","ENST00000306349",2060,1,154,1905
"7038","ENST00000306368",64,2,30,33
"7040","ENST00000306433",344,1,85,258
"7041","ENST00000306433",674,1,85,588
"7043","ENST00000306434",151,1,123,27
"7044","ENST00000306434",274,1,123,150
"7045","ENST00000306434",355,1,123,231
"7046","ENST00000306434",469,1,123,345
"7047","ENST00000306442",243,1,116,126
"7048","ENST00000306503",599,1,172,426
"7049","ENST00000306503",788,1,172,615
"7050","ENST00000306503",1661,1,172,1488
"7052","ENST00000306627",610,1,219,390
"7053","ENST00000306627",745,1,219,525
"7054","ENST00000306627",775,1,219,555
"7055","ENST00000306627",793,1,219,573
"7056","ENST00000306704",130,1,57,72
"7060","ENST00000306749",235,1,219,15
"7061","ENST00000306749",238,1,219,18
"7062","ENST00000306749",241,2,219,21
"7063","ENST00000306749",244,1,219,24
"7064","ENST00000306749",247,1,219,27
"7065","ENST00000306749",250,1,219,30
"7066","ENST00000306749",289,1,219,69
"7067","ENST00000306749",325,1,219,105
"7068","ENST00000306749",385,1,219,165
"7069","ENST00000306749",388,1,219,168
"7070","ENST00000306749",418,1,219,198
"7071","ENST00000306749",421,1,219,201
"7072","ENST00000306749",430,1,219,210
"7073","ENST00000306749",442,1,219,222
"7074","ENST00000306749",445,1,219,225
"7075","ENST00000306749",508,2,219,288
"7076","ENST00000306749",559,1,219,339
"7077","ENST00000306749",628,1,219,408
"7078","ENST00000306749",1012,1,219,792
"7079","ENST00000306749",2620,1,219,2400
"7080","ENST00000306749",3310,1,219,3090
"7081","ENST00000306749",3733,1,219,3513
"7082","ENST00000306749",5038,1,219,4818
"7083","ENST00000306749",5968,2,219,5748
"7084","ENST00000306749",6196,1,219,5976
"7085","ENST00000306821",578,1,394,183
"7087","ENST00000306823",39,1,23,15
"7088","ENST00000306823",105,1,23,81
"7089","ENST00000306823",480,1,23,456
"7090","ENST00000306823",696,1,23,672
"7091","ENST00000306823",924,1,23,900
"7093","ENST00000306846",570,1,233,336
"7094","ENST00000306846",666,1,233,432
"7095","ENST00000306846",1416,1,233,1182
"7096","ENST00000306846",1587,1,233,1353
"7097","ENST00000306869",174,1,50,123
"7098","ENST00000306869",318,1,50,267
"7099","ENST00000306869",339,1,50,288
"7100","ENST00000306869",519,1,50,468
"7102","ENST00000306897",169,1,138,30
"7103","ENST00000306932",279,1,143,135
"7104","ENST00000306932",528,1,143,384
"7105","ENST00000306932",744,1,143,600
"7106","ENST00000306932",1422,1,143,1278
"7107","ENST00000306932",1485,1,143,1341
"7108","ENST00000306932",1614,1,143,1470
"7109","ENST00000306954",97,1,57,39
"7111","ENST00000306984",567,1,92,474
"7112","ENST00000307102",547,1,531,15
"7113","ENST00000307102",595,1,531,63
"7114","ENST00000307102",1081,1,531,549
"7115","ENST00000307102",1306,1,531,774
"7116","ENST00000307102",1591,1,531,1059
"7117","ENST00000307116",142,1,117,24
"7118","ENST00000307116",808,1,117,690
"7119","ENST00000307116",1066,1,117,948
"7120","ENST00000307227",224,1,28,195
"7121","ENST00000307227",356,1,28,327
"7122","ENST00000307227",815,1,28,786
"7123","ENST00000307259",1172,1,421,750
"7125","ENST00000307296",456,1,377,78
"7126","ENST00000307296",540,2,377,162
"7127","ENST00000307296",552,1,377,174
"7128","ENST00000307296",666,1,377,288
"7129","ENST00000307296",672,1,377,294
"7130","ENST00000307296",675,1,377,297
"7131","ENST00000307296",894,1,377,516
"7132","ENST00000307296",990,1,377,612
"7133","ENST00000307296",999,1,377,621
"7134","ENST00000307296",1278,1,377,900
"7135","ENST00000307296",2439,1,377,2061
"7136","ENST00000307296",2838,1,377,2460
"7137","ENST00000307296",2898,1,377,2520
"7138","ENST00000307300",786,1,23,762
"7139","ENST00000307300",834,2,23,810
"7140","ENST00000307300",894,2,23,870
"7141","ENST00000307301",613,1,42,570
"7142","ENST00000307301",745,1,42,702
"7143","ENST00000307301",982,1,42,939
"7144","ENST00000307358",871,1,204,666
"7145","ENST00000307358",1111,1,204,906
"7147","ENST00000307363",230,1,145,84
"7148","ENST00000307363",284,1,145,138
"7149","ENST00000307363",287,1,145,141
"7150","ENST00000307363",728,1,145,582
"7151","ENST00000307363",806,2,145,660
"7152","ENST00000307363",1415,1,145,1269
"7153","ENST00000307363",2033,1,145,1887
"7154","ENST00000307365",217,1,201,15
"7155","ENST00000307365",454,1,201,252
"7157","ENST00000307377",146,1,61,84
"7158","ENST00000307377",200,1,61,138
"7159","ENST00000307377",203,1,61,141
"7160","ENST00000307377",938,1,61,876
"7161","ENST00000307377",1556,1,61,1494
"7162","ENST00000307407",241,1,153,87
"7163","ENST00000307422",434,1,154,279
"7164","ENST00000307422",461,1,154,306
"7165","ENST00000307422",794,1,154,639
"7166","ENST00000307422",863,1,154,708
"7167","ENST00000307602",438,1,200,237
"7168","ENST00000307602",1788,1,200,1587
"7169","ENST00000307630",254,1,223,30
"7170","ENST00000307630",326,2,223,102
"7171","ENST00000307630",536,1,223,312
"7173","ENST00000307633",464,1,79,384
"7174","ENST00000307633",623,1,79,543
"7175","ENST00000307633",1223,1,79,1143
"7176","ENST00000307677",760,1,411,348
"7177","ENST00000307712",729,2,518,210
"7178","ENST00000307712",1227,1,518,708
"7179","ENST00000307712",1464,1,518,945
"7180","ENST00000307712",1752,2,518,1233
"7182","ENST00000307767",333,1,299,33
"7183","ENST00000307767",336,1,299,36
"7184","ENST00000307767",741,1,299,441
"7186","ENST00000307768",674,1,169,504
"7190","ENST00000307826",1194,1,332,861
"7191","ENST00000307826",1260,1,332,927
"7194","ENST00000307839",793,1,639,153
"7195","ENST00000307839",796,1,639,156
"7196","ENST00000307839",817,1,639,177
"7197","ENST00000307839",943,1,639,303
"7198","ENST00000307839",1177,1,639,537
"7199","ENST00000307845",628,1,381,246
"7200","ENST00000307845",781,1,381,399
"7203","ENST00000307877",292,2,162,129
"7204","ENST00000307877",442,1,162,279
"7205","ENST00000307877",469,1,162,306
"7206","ENST00000307877",658,1,162,495
"7207","ENST00000307877",700,2,162,537
"7208","ENST00000307892",534,1,89,444
"7209","ENST00000307897",468,1,380,87
"7211","ENST00000307940",16,1,0,15
"7212","ENST00000307940",799,1,0,798
"7213","ENST00000307961",235,2,93,141
"7214","ENST00000307961",271,2,93,177
"7215","ENST00000307961",274,1,93,180
"7216","ENST00000307961",766,1,93,672
"7217","ENST00000307961",1003,1,93,909
"7218","ENST00000307998",313,1,231,81
"7219","ENST00000307998",328,1,231,96
"7220","ENST00000307998",358,1,231,126
"7221","ENST00000307998",373,1,231,141
"7222","ENST00000307998",577,2,231,345
"7223","ENST00000308018",690,1,470,219
"7225","ENST00000308099",93,1,77,15
"7226","ENST00000308099",219,1,77,141
"7227","ENST00000308153",303,1,92,210
"7228","ENST00000308153",339,1,92,246
"7230","ENST00000308159",152,1,121,30
"7231","ENST00000308159",200,1,121,78
"7232","ENST00000308159",551,1,121,429
"7233","ENST00000308159",1178,1,121,1056
"7234","ENST00000308159",1673,1,121,1551
"7235","ENST00000308159",1916,1,121,1794
"7236","ENST00000308159",2099,1,121,1977
"7237","ENST00000308162",463,1,234,228
"7238","ENST00000308162",556,1,234,321
"7239","ENST00000308177",205,1,114,90
"7240","ENST00000308177",217,1,114,102
"7241","ENST00000308177",2629,1,114,2514
"7242","ENST00000308177",2665,1,114,2550
"7243","ENST00000308177",2668,1,114,2553
"7244","ENST00000308177",2788,1,114,2673
"7245","ENST00000308177",2854,1,114,2739
"7246","ENST00000308212",608,1,577,30
"7247","ENST00000308259",497,1,274,222
"7248","ENST00000308259",584,1,274,309
"7249","ENST00000308317",117,1,83,33
"7250","ENST00000308317",129,1,83,45
"7254","ENST00000308361",60,1,44,15
"7255","ENST00000308361",570,1,44,525
"7256","ENST00000308361",705,1,44,660
"7257","ENST00000308361",831,1,44,786
"7258","ENST00000308361",1458,1,44,1413
"7259","ENST00000308361",1602,1,44,1557
"7260","ENST00000308361",2244,1,44,2199
"7261","ENST00000308385",877,1,366,510
"7262","ENST00000308385",901,1,366,534
"7265","ENST00000308448",407,1,379,27
"7266","ENST00000308448",752,1,379,372
"7267","ENST00000308508",652,1,93,558
"7268","ENST00000308508",907,1,93,813
"7269","ENST00000308508",1840,1,93,1746
"7270","ENST00000308508",2977,1,93,2883
"7271","ENST00000308508",3286,1,93,3192
"7272","ENST00000308508",4513,1,93,4419
"7273","ENST00000308508",6832,1,93,6738
"7274","ENST00000308580",312,1,281,30
"7275","ENST00000308580",321,2,281,39
"7276","ENST00000308580",630,1,281,348
"7277","ENST00000308639",1897,1,258,1638
"7281","ENST00000308664",693,1,674,18
"7282","ENST00000308664",741,1,674,66
"7283","ENST00000308664",1116,1,674,441
"7284","ENST00000308664",1203,1,674,528
"7285","ENST00000308664",1443,1,674,768
"7286","ENST00000308664",1788,1,674,1113
"7287","ENST00000308664",1851,1,674,1176
"7288","ENST00000308664",1866,1,674,1191
"7289","ENST00000308664",2289,1,674,1614
"7290","ENST00000308664",2475,1,674,1800
"7291","ENST00000308664",2589,1,674,1914
"7292","ENST00000308664",2604,1,674,1929
"7293","ENST00000308664",2820,1,674,2145
"7294","ENST00000308677",264,1,197,66
"7295","ENST00000308677",441,1,197,243
"7296","ENST00000308677",462,1,197,264
"7297","ENST00000308683",143,1,127,15
"7298","ENST00000308683",971,1,127,843
"7299","ENST00000308683",1031,1,127,903
"7300","ENST00000308683",1463,1,127,1335
"7301","ENST00000308696",199,1,162,36
"7302","ENST00000308696",205,1,162,42
"7303","ENST00000308696",211,1,162,48
"7304","ENST00000308696",436,1,162,273
"7305","ENST00000308696",682,1,162,519
"7306","ENST00000308696",835,1,162,672
"7308","ENST00000308774",48,1,32,15
"7309","ENST00000308775",2759,1,418,2340
"7310","ENST00000308831",122,1,85,36
"7313","ENST00000308924",62,2,40,21
"7314","ENST00000308924",65,2,40,24
"7315","ENST00000308924",620,1,40,579
"7316","ENST00000308924",626,1,40,585
"7317","ENST00000308924",638,1,40,597
"7318","ENST00000308924",659,1,40,618
"7319","ENST00000308924",854,1,40,813
"7320","ENST00000308924",926,1,40,885
"7321","ENST00000308961",76,2,48,27
"7322","ENST00000308961",289,1,48,240
"7323","ENST00000308961",463,1,48,414
"7325","ENST00000309007",335,1,220,114
"7326","ENST00000309007",494,1,220,273
"7327","ENST00000309007",1595,1,220,1374
"7328","ENST00000309007",2096,1,220,1875
"7329","ENST00000309027",315,1,59,255
"7330","ENST00000309027",510,1,59,450
"7331","ENST00000309027",636,1,59,576
"7332","ENST00000309027",789,1,59,729
"7333","ENST00000309027",1581,1,59,1521
"7334","ENST00000309032",87,1,47,39
"7335","ENST00000309032",363,1,47,315
"7337","ENST00000309083",477,1,329,147
"7338","ENST00000309117",539,1,238,300
"7339","ENST00000309134",301,1,258,42
"7340","ENST00000309134",472,1,258,213
"7341","ENST00000309137",677,1,259,417
"7342","ENST00000309137",791,1,259,531
"7344","ENST00000309190",173,1,154,18
"7345","ENST00000309190",200,1,154,45
"7346","ENST00000309190",587,1,154,432
"7347","ENST00000309190",590,1,154,435
"7348","ENST00000309190",776,1,154,621
"7349","ENST00000309190",1079,1,154,924
"7350","ENST00000309190",1130,1,154,975
"7351","ENST00000309190",1196,1,154,1041
"7352","ENST00000309190",1523,1,154,1368
"7353","ENST00000309190",1556,1,154,1401
"7357","ENST00000309195",107,1,79,27
"7358","ENST00000309195",125,1,79,45
"7360","ENST00000309212",59,1,31,27
"7361","ENST00000309212",89,1,31,57
"7362","ENST00000309212",1265,1,31,1233
"7363","ENST00000309212",1334,1,31,1302
"7364","ENST00000309244",126,1,92,33
"7365","ENST00000309244",165,1,92,72
"7366","ENST00000309244",699,1,92,606
"7367","ENST00000309246",33,1,17,15
"7368","ENST00000309246",42,1,17,24
"7369","ENST00000309246",51,1,17,33
"7370","ENST00000309246",63,1,17,45
"7371","ENST00000309246",186,1,17,168
"7374","ENST00000309268",770,1,619,150
"7375","ENST00000309268",896,2,619,276
"7376","ENST00000309268",899,1,619,279
"7377","ENST00000309268",944,1,619,324
"7378","ENST00000309268",1868,1,619,1248
"7379","ENST00000309268",1877,2,619,1257
"7380","ENST00000309268",2000,1,619,1380
"7383","ENST00000309311",105,1,89,15
"7384","ENST00000309311",108,1,89,18
"7385","ENST00000309311",111,1,89,21
"7386","ENST00000309311",114,1,89,24
"7387","ENST00000309311",129,1,89,39
"7388","ENST00000309311",138,1,89,48
"7389","ENST00000309311",279,1,89,189
"7390","ENST00000309311",339,1,89,249
"7391","ENST00000309311",540,1,89,450
"7392","ENST00000309311",885,1,89,795
"7393","ENST00000309311",933,1,89,843
"7394","ENST00000309311",1560,1,89,1470
"7395","ENST00000309311",1695,1,89,1605
"7396","ENST00000309318",368,1,268,99
"7397","ENST00000309318",533,1,268,264
"7399","ENST00000309324",438,2,410,27
"7400","ENST00000309328",87,1,62,24
"7401","ENST00000309328",105,1,62,42
"7402","ENST00000309328",108,1,62,45
"7403","ENST00000309328",270,1,62,207
"7404","ENST00000309328",312,1,62,249
"7405","ENST00000309352",635,1,538,96
"7406","ENST00000309352",761,1,538,222
"7407","ENST00000309352",1082,1,538,543
"7411","ENST00000309424",1803,1,488,1314
"7412","ENST00000309439",462,1,95,366
"7413","ENST00000309451",209,1,46,162
"7414","ENST00000309451",278,1,46,231
"7416","ENST00000309522",303,1,149,153
"7418","ENST00000309539",413,1,61,351
"7419","ENST00000309585",890,1,394,495
"7420","ENST00000309585",929,1,394,534
"7421","ENST00000309585",932,1,394,537
"7422","ENST00000309585",947,1,394,552
"7424","ENST00000309594",379,1,78,300
"7425","ENST00000309660",131,1,94,36
"7427","ENST00000309828",67,3,33,33
"7428","ENST00000309828",1099,1,33,1065
"7429","ENST00000309851",127,1,54,72
"7430","ENST00000309851",169,1,54,114
"7431","ENST00000309922",173,1,154,18
"7432","ENST00000309922",410,1,154,255
"7433","ENST00000309922",1193,1,154,1038
"7434","ENST00000309951",1396,1,138,1257
"7435","ENST00000309951",1906,1,138,1767
"7436","ENST00000309951",2083,1,138,1944
"7437","ENST00000309951",2596,1,138,2457
"7438","ENST00000309951",2599,1,138,2460
"7439","ENST00000309955",561,1,515,45
"7440","ENST00000309955",657,1,515,141
"7441","ENST00000309983",792,1,86,705
"7442","ENST00000310078",282,1,260,21
"7443","ENST00000310078",294,2,260,33
"7444","ENST00000310078",438,1,260,177
"7445","ENST00000310078",486,1,260,225
"7446","ENST00000310078",552,1,260,291
"7447","ENST00000310078",861,1,260,600
"7448","ENST00000310078",1332,1,260,1071
"7449","ENST00000310078",1791,1,260,1530
"7450","ENST00000310078",1941,1,260,1680
"7451","ENST00000310092",167,1,148,18
"7452","ENST00000310092",185,1,148,36
"7453","ENST00000310092",269,1,148,120
"7454","ENST00000310092",371,1,148,222
"7455","ENST00000310092",422,1,148,273
"7456","ENST00000310092",731,1,148,582
"7457","ENST00000310118",595,1,558,36
"7458","ENST00000310118",640,2,558,81
"7459","ENST00000310118",703,1,558,144
"7460","ENST00000310118",706,1,558,147
"7461","ENST00000310118",718,1,558,159
"7462","ENST00000310118",874,1,558,315
"7463","ENST00000310118",1156,1,558,597
"7464","ENST00000310118",1345,1,558,786
"7465","ENST00000310118",1348,1,558,789
"7466","ENST00000310118",1351,1,558,792
"7467","ENST00000310118",1504,1,558,945
"7468","ENST00000310118",1702,1,558,1143
"7469","ENST00000310118",1738,1,558,1179
"7470","ENST00000310118",2038,1,558,1479
"7471","ENST00000310118",2212,1,558,1653
"7472","ENST00000310118",2320,1,558,1761
"7473","ENST00000310118",2977,1,558,2418
"7474","ENST00000310137",170,1,139,30
"7475","ENST00000310137",176,1,139,36
"7476","ENST00000310137",182,1,139,42
"7477","ENST00000310137",416,1,139,276
"7478","ENST00000310137",773,1,139,633
"7480","ENST00000310144",324,2,308,15
"7481","ENST00000310144",402,1,308,93
"7482","ENST00000310144",417,1,308,108
"7483","ENST00000310144",1038,1,308,729
"7484","ENST00000310144",1146,1,308,837
"7485","ENST00000310144",1194,2,308,885
"7486","ENST00000310144",1365,1,308,1056
"7487","ENST00000310144",1413,1,308,1104
"7488","ENST00000310271",383,1,145,237
"7489","ENST00000310271",1154,1,145,1008
"7490","ENST00000310271",1763,1,145,1617
"7491","ENST00000310271",2015,1,145,1869
"7493","ENST00000310325",651,1,110,540
"7498","ENST00000310483",605,1,466,138
"7499","ENST00000310483",731,1,466,264
"7500","ENST00000310483",740,1,466,273
"7501","ENST00000310513",152,1,136,15
"7502","ENST00000310513",164,1,136,27
"7503","ENST00000310513",170,1,136,33
"7504","ENST00000310513",650,1,136,513
"7505","ENST00000310513",737,1,136,600
"7506","ENST00000310513",947,1,136,810
"7507","ENST00000310528",185,1,55,129
"7508","ENST00000310528",614,1,55,558
"7509","ENST00000310528",1025,1,55,969
"7511","ENST00000310614",675,1,656,18
"7512","ENST00000310614",744,1,656,87
"7513","ENST00000310614",834,1,656,177
"7514","ENST00000310614",951,1,656,294
"7515","ENST00000310614",1167,1,656,510
"7518","ENST00000310645",812,1,82,729
"7519","ENST00000310645",1010,1,82,927
"7520","ENST00000310645",1559,1,82,1476
"7521","ENST00000310653",578,1,502,75
"7522","ENST00000310653",605,1,502,102
"7523","ENST00000310653",614,1,502,111
"7524","ENST00000310653",617,1,502,114
"7525","ENST00000310653",677,1,502,174
"7526","ENST00000310706",144,1,119,24
"7527","ENST00000310706",147,1,119,27
"7529","ENST00000310776",195,1,8,186
"7530","ENST00000310776",384,1,8,375
"7531","ENST00000310786",253,1,66,186
"7532","ENST00000310795",208,1,0,207
"7533","ENST00000310795",862,1,0,861
"7534","ENST00000310847",310,1,72,237
"7536","ENST00000310931",391,1,375,15
"7537","ENST00000310931",397,1,375,21
"7538","ENST00000310931",400,2,375,24
"7539","ENST00000310931",403,1,375,27
"7540","ENST00000310931",412,1,375,36
"7541","ENST00000310931",436,1,375,60
"7542","ENST00000310931",487,2,375,111
"7543","ENST00000310931",1024,1,375,648
"7544","ENST00000310931",1318,1,375,942
"7545","ENST00000310931",1375,1,375,999
"7546","ENST00000310931",1591,1,375,1215
"7547","ENST00000310931",1594,1,375,1218
"7548","ENST00000310931",1609,1,375,1233
"7549","ENST00000310931",1636,1,375,1260
"7550","ENST00000310931",2095,1,375,1719
"7551","ENST00000310931",2308,1,375,1932
"7552","ENST00000310931",3067,1,375,2691
"7553","ENST00000310931",3313,1,375,2937
"7554","ENST00000310931",3652,1,375,3276
"7556","ENST00000310955",132,2,101,30
"7557","ENST00000310955",150,1,101,48
"7558","ENST00000310955",576,1,101,474
"7560","ENST00000310958",321,1,299,21
"7561","ENST00000310958",324,1,299,24
"7562","ENST00000310958",843,1,299,543
"7563","ENST00000310958",1830,1,299,1530
"7564","ENST00000310958",1896,1,299,1596
"7565","ENST00000310958",1938,1,299,1638
"7566","ENST00000310999",317,1,94,222
"7567","ENST00000310999",476,1,94,381
"7568","ENST00000310999",629,1,94,534
"7569","ENST00000311052",487,1,51,435
"7570","ENST00000311083",245,1,124,120
"7571","ENST00000311111",204,1,131,72
"7572","ENST00000311141",164,1,34,129
"7573","ENST00000311141",482,1,34,447
"7575","ENST00000311151",680,1,412,267
"7576","ENST00000311151",926,1,412,513
"7577","ENST00000311160",1334,1,358,975
"7578","ENST00000311160",1433,1,358,1074
"7579","ENST00000311160",1667,1,358,1308
"7580","ENST00000311160",3380,1,358,3021
"7581","ENST00000311160",4100,1,358,3741
"7582","ENST00000311160",4499,1,358,4140
"7583","ENST00000311160",4502,1,358,4143
"7584","ENST00000311208",540,1,68,471
"7585","ENST00000311208",546,1,68,477
"7586","ENST00000311208",936,1,68,867
"7587","ENST00000311208",1338,1,68,1269
"7588","ENST00000311223",961,1,897,63
"7589","ENST00000311223",1171,1,897,273
"7590","ENST00000311223",1177,1,897,279
"7591","ENST00000311223",1771,1,897,873
"7592","ENST00000311223",1993,1,897,1095
"7593","ENST00000311330",339,1,17,321
"7594","ENST00000311330",579,1,17,561
"7595","ENST00000311330",903,1,17,885
"7596","ENST00000311330",957,1,17,939
"7597","ENST00000311330",1227,1,17,1209
"7598","ENST00000311330",1671,1,17,1653
"7599","ENST00000311330",2184,1,17,2166
"7600","ENST00000311337",62,1,43,18
"7601","ENST00000311337",68,1,43,24
"7602","ENST00000311337",125,1,43,81
"7603","ENST00000311351",439,1,396,42
"7604","ENST00000311351",445,1,396,48
"7605","ENST00000311417",1547,1,742,804
"7607","ENST00000311481",163,1,147,15
"7608","ENST00000311481",235,1,147,87
"7609","ENST00000311481",283,1,147,135
"7610","ENST00000311481",301,1,147,153
"7611","ENST00000311481",556,2,147,408
"7612","ENST00000311487",268,1,249,18
"7613","ENST00000311487",385,2,249,135
"7614","ENST00000311487",508,1,249,258
"7616","ENST00000311489",351,2,74,276
"7617","ENST00000311506",61,1,36,24
"7618","ENST00000311506",64,1,36,27
"7619","ENST00000311506",253,1,36,216
"7620","ENST00000311521",421,1,171,249
"7623","ENST00000311528",572,1,76,495
"7624","ENST00000311549",347,2,289,57
"7625","ENST00000311549",524,1,289,234
"7626","ENST00000311549",761,1,289,471
"7628","ENST00000311672",221,1,136,84
"7629","ENST00000311672",314,1,136,177
"7630","ENST00000311713",30,1,11,18
"7631","ENST00000311713",687,1,11,675
"7634","ENST00000311772",317,1,58,258
"7635","ENST00000311772",437,1,58,378
"7636","ENST00000311772",578,1,58,519
"7637","ENST00000311785",195,2,176,18
"7638","ENST00000311785",198,1,176,21
"7639","ENST00000311785",423,2,176,246
"7640","ENST00000311785",633,1,176,456
"7641","ENST00000311785",846,1,176,669
"7642","ENST00000311785",2559,2,176,2382
"7643","ENST00000311785",3171,1,176,2994
"7644","ENST00000311806",1258,1,372,885
"7645","ENST00000311832",594,1,32,561
"7646","ENST00000311832",597,1,32,564
"7647","ENST00000311852",502,1,261,240
"7648","ENST00000311852",583,2,261,321
"7649","ENST00000311852",1531,1,261,1269
