"","seqnames","start","freq","utr5_len","ss"
"4372","YDR348C",1375,1,0,1374
"4376","YDR349C",16,1,0,15
"4377","YDR349C",22,1,0,21
"4378","YDR349C",64,1,0,63
"4379","YDR349C",121,1,0,120
"4380","YDR349C",418,1,0,417
"4381","YDR349C",481,1,0,480
"4385","YDR351W",31,1,0,30
"4386","YDR351W",112,1,0,111
"4387","YDR351W",544,1,0,543
"4388","YDR351W",1279,1,0,1278
"4389","YDR352W",22,1,0,21
"4390","YDR352W",106,1,0,105
"4391","YDR352W",121,1,0,120
"4393","YDR353W",115,1,0,114
"4394","YDR353W",178,2,0,177
"4395","YDR354W",31,1,0,30
"4396","YDR354W",34,1,0,33
"4397","YDR354W",49,1,0,48
"4398","YDR354W",67,1,0,66
"4399","YDR354W",199,1,0,198
"4401","YDR356W",109,1,0,108
"4402","YDR356W",274,1,0,273
"4403","YDR356W",457,1,0,456
"4404","YDR356W",472,1,0,471
"4405","YDR356W",910,1,0,909
"4406","YDR356W",922,1,0,921
"4407","YDR356W",1051,1,0,1050
"4408","YDR356W",1294,1,0,1293
"4409","YDR356W",1396,1,0,1395
"4410","YDR356W",1879,1,0,1878
"4412","YDR357C",25,1,0,24
"4415","YDR358W",301,1,0,300
"4416","YDR358W",526,1,0,525
"4417","YDR358W",802,1,0,801
"4418","YDR358W",832,1,0,831
"4420","YDR361C",22,1,0,21
"4421","YDR361C",325,2,0,324
"4422","YDR363W",70,1,0,69
"4423","YDR363W",82,1,0,81
"4424","YDR363W-A",232,1,0,231
"4425","YDR364C",19,1,0,18
"4426","YDR364C",82,1,0,81
"4428","YDR365C",70,1,0,69
"4429","YDR365C",79,1,0,78
"4430","YDR365C",100,1,0,99
"4431","YDR365C",232,1,0,231
"4432","YDR365C",790,1,0,789
"4433","YDR365C",889,1,0,888
"4434","YDR365C",1411,1,0,1410
"4435","YDR365W-A",601,1,0,600
"4436","YDR365W-A",997,1,0,996
"4437","YDR365W-A",1087,1,0,1086
"4438","YDR365W-B",238,1,0,237
"4439","YDR365W-B",247,1,0,246
"4440","YDR365W-B",250,1,0,249
"4441","YDR365W-B",370,1,0,369
"4442","YDR365W-B",601,1,0,600
"4443","YDR365W-B",844,1,0,843
"4444","YDR365W-B",886,1,0,885
"4445","YDR365W-B",973,1,0,972
"4446","YDR365W-B",997,1,0,996
"4447","YDR365W-B",1087,1,0,1086
"4448","YDR365W-B",1303,1,0,1302
"4449","YDR365W-B",3298,1,0,3297
"4451","YDR367W",97,1,0,96
"4452","YDR368W",79,1,0,78
"4453","YDR368W",160,1,0,159
"4454","YDR368W",238,1,0,237
"4456","YDR372C",16,1,0,15
"4457","YDR372C",193,1,0,192
"4458","YDR372C",355,1,0,354
"4459","YDR372C",364,1,0,363
"4461","YDR373W",85,1,0,84
"4462","YDR373W",136,1,0,135
"4463","YDR374C",40,1,0,39
"4464","YDR374C",385,1,0,384
"4465","YDR374W-A",34,1,0,33
"4466","YDR374W-A",91,1,0,90
"4467","YDR376W",187,1,0,186
"4470","YDR380W",25,1,0,24
"4471","YDR380W",67,1,0,66
"4472","YDR380W",79,1,0,78
"4473","YDR380W",97,1,0,96
"4474","YDR380W",139,1,0,138
"4475","YDR380W",166,1,0,165
"4477","YDR381C-A",82,1,0,81
"4478","YDR381W",19,1,0,18
"4479","YDR381W",184,1,0,183
"4480","YDR381W",283,1,0,282
"4481","YDR381W",628,1,0,627
"4482","YDR381W",661,1,0,660
"4485","YDR384C",22,1,0,21
"4486","YDR384C",37,1,0,36
"4487","YDR384C",235,1,0,234
"4490","YDR385W",43,1,0,42
"4491","YDR385W",52,1,0,51
"4492","YDR385W",313,1,0,312
"4493","YDR385W",316,3,0,315
"4494","YDR385W",1630,1,0,1629
"4495","YDR385W",1819,1,0,1818
"4496","YDR385W",1864,1,0,1863
"4497","YDR385W",1903,1,0,1902
"4498","YDR385W",2104,1,0,2103
"4499","YDR385W",2107,1,0,2106
"4501","YDR388W",16,1,0,15
"4502","YDR388W",286,2,0,285
"4503","YDR388W",358,1,0,357
"4506","YDR389W",16,1,0,15
"4507","YDR389W",40,1,0,39
"4508","YDR389W",238,1,0,237
"4509","YDR389W",574,1,0,573
"4510","YDR389W",1306,1,0,1305
"4511","YDR389W",1309,1,0,1308
"4512","YDR389W",1441,1,0,1440
"4515","YDR390C",136,1,0,135
"4516","YDR390C",220,1,0,219
"4517","YDR390C",652,1,0,651
"4519","YDR391C",19,1,0,18
"4520","YDR391C",220,1,0,219
"4521","YDR392W",202,1,0,201
"4522","YDR392W",601,1,0,600
"4523","YDR394W",115,1,0,114
"4524","YDR394W",430,1,0,429
"4525","YDR394W",643,1,0,642
"4528","YDR395W",67,1,0,66
"4529","YDR395W",193,1,0,192
"4530","YDR395W",217,1,0,216
"4531","YDR395W",337,1,0,336
"4532","YDR395W",730,1,0,729
"4533","YDR395W",886,1,0,885
"4534","YDR395W",2233,1,0,2232
"4535","YDR395W",2296,1,0,2295
"4537","YDR397C",223,1,0,222
"4538","YDR398W",94,1,0,93
"4539","YDR398W",142,1,0,141
"4540","YDR398W",349,1,0,348
"4541","YDR398W",1150,1,0,1149
"4542","YDR398W",1342,1,0,1341
"4543","YDR398W",1348,1,0,1347
"4544","YDR398W",1444,1,0,1443
"4545","YDR398W",1666,1,0,1665
"4547","YDR399W",16,1,0,15
"4548","YDR399W",115,1,0,114
"4549","YDR399W",586,1,0,585
"4551","YDR400W",16,1,0,15
"4552","YDR400W",19,1,0,18
"4553","YDR400W",34,1,0,33
"4554","YDR400W",40,2,0,39
"4555","YDR400W",541,1,0,540
"4557","YDR404C",64,1,0,63
"4558","YDR404C",79,1,0,78
"4560","YDR405W",220,1,0,219
"4562","YDR408C",355,1,0,354
"4563","YDR408C",358,1,0,357
"4564","YDR408C",535,1,0,534
"4565","YDR410C",91,1,0,90
"4566","YDR410C",703,1,0,702
"4567","YDR411C",142,1,0,141
"4568","YDR411C",310,1,0,309
"4569","YDR411C",343,1,0,342
"4571","YDR412W",16,1,0,15
"4572","YDR412W",481,1,0,480
"4573","YDR412W",643,1,0,642
"4574","YDR414C",172,1,0,171
"4575","YDR414C",943,1,0,942
"4576","YDR415C",31,1,0,30
"4577","YDR415C",61,1,0,60
"4578","YDR415C",451,1,0,450
"4581","YDR418W",22,1,0,21
"4583","YDR420W",19,1,0,18
"4584","YDR420W",22,1,0,21
"4585","YDR420W",31,1,0,30
"4586","YDR420W",34,1,0,33
"4587","YDR420W",37,1,0,36
"4588","YDR420W",100,1,0,99
"4589","YDR420W",562,1,0,561
"4590","YDR420W",3196,1,0,3195
"4591","YDR422C",79,1,0,78
"4592","YDR422C",265,1,0,264
"4593","YDR422C",1921,1,0,1920
"4594","YDR422C",1999,1,0,1998
"4595","YDR423C",46,1,0,45
"4596","YDR423C",49,1,0,48
"4597","YDR423C",52,1,0,51
"4599","YDR424C",166,1,0,165
"4600","YDR424C",184,1,0,183
"4601","YDR424C",217,1,0,216
"4604","YDR425W",37,1,0,36
"4606","YDR427W",88,1,0,87
"4607","YDR427W",157,1,0,156
"4608","YDR427W",211,2,0,210
"4609","YDR427W",358,1,0,357
"4610","YDR428C",16,1,0,15
"4611","YDR428C",46,1,0,45
"4612","YDR428C",142,1,0,141
"4613","YDR429C",16,1,0,15
"4614","YDR429C",100,1,0,99
"4615","YDR429C",151,1,0,150
"4616","YDR429C",325,1,0,324
"4617","YDR429C",814,1,0,813
"4618","YDR430C",2470,1,0,2469
"4620","YDR432W",358,1,0,357
"4621","YDR432W",556,1,0,555
"4622","YDR432W",559,1,0,558
"4623","YDR432W",982,1,0,981
"4624","YDR433W",163,1,0,162
"4625","YDR434W",16,1,0,15
"4626","YDR434W",19,1,0,18
"4627","YDR434W",22,2,0,21
"4628","YDR434W",70,1,0,69
"4629","YDR434W",565,1,0,564
"4630","YDR434W",604,1,0,603
"4631","YDR434W",1276,1,0,1275
"4632","YDR434W",1294,1,0,1293
"4633","YDR434W",1309,1,0,1308
"4634","YDR435C",700,1,0,699
"4635","YDR435C",712,1,0,711
"4639","YDR439W",31,1,0,30
"4640","YDR439W",67,1,0,66
"4641","YDR439W",148,1,0,147
"4642","YDR441C",64,1,0,63
"4643","YDR441C",160,1,0,159
"4644","YDR441C",325,2,0,324
"4645","YDR441C",343,1,0,342
"4647","YDR446W",22,1,0,21
"4648","YDR446W",292,1,0,291
"4650","YDR447C",175,1,0,174
"4651","YDR448W",133,1,0,132
"4655","YDR449C",28,1,0,27
"4656","YDR449C",31,1,0,30
"4657","YDR449C",79,1,0,78
"4658","YDR449C",208,1,0,207
"4659","YDR449C",301,1,0,300
"4660","YDR449C",538,1,0,537
"4661","YDR450W",16,1,0,15
"4662","YDR450W",73,2,0,72
"4663","YDR451C",106,1,0,105
"4664","YDR451C",346,1,0,345
"4665","YDR451C",538,1,0,537
"4666","YDR451C",544,1,0,543
"4667","YDR451C",790,1,0,789
"4668","YDR451C",892,1,0,891
"4669","YDR452W",31,1,0,30
"4670","YDR452W",43,1,0,42
"4671","YDR452W",49,1,0,48
"4672","YDR452W",52,1,0,51
"4673","YDR452W",58,1,0,57
"4674","YDR452W",130,1,0,129
"4675","YDR452W",217,1,0,216
"4676","YDR452W",1591,1,0,1590
"4678","YDR453C",334,1,0,333
"4679","YDR453C",421,2,0,420
"4680","YDR454C",196,2,0,195
"4681","YDR454C",370,1,0,369
"4685","YDR456W",19,1,0,18
"4686","YDR456W",22,1,0,21
"4687","YDR456W",64,1,0,63
"4688","YDR456W",70,1,0,69
"4689","YDR456W",223,1,0,222
"4690","YDR456W",820,1,0,819
"4691","YDR456W",1429,1,0,1428
"4694","YDR457W",79,1,0,78
"4695","YDR457W",85,1,0,84
"4696","YDR457W",91,1,0,90
"4697","YDR457W",136,1,0,135
"4698","YDR457W",142,1,0,141
"4699","YDR457W",148,1,0,147
"4700","YDR457W",505,1,0,504
"4701","YDR457W",598,1,0,597
"4702","YDR457W",2365,1,0,2364
"4703","YDR457W",2443,1,0,2442
"4704","YDR457W",2773,1,0,2772
"4705","YDR457W",9226,1,0,9225
"4706","YDR458C",883,1,0,882
"4707","YDR458C",931,1,0,930
"4710","YDR460W",133,1,0,132
"4711","YDR460W",523,1,0,522
"4712","YDR460W",526,1,0,525
"4713","YDR460W",709,1,0,708
"4715","YDR462W",373,1,0,372
"4716","YDR463W",22,1,0,21
"4717","YDR463W",25,1,0,24
"4718","YDR463W",472,1,0,471
"4719","YDR463W",568,2,0,567
"4720","YDR463W",1183,1,0,1182
"4721","YDR463W",1324,1,0,1323
"4724","YDR464W",16,1,0,15
"4725","YDR464W",19,1,0,18
"4726","YDR464W",1321,1,0,1320
"4728","YDR465C",67,1,0,66
"4729","YDR465C",76,1,0,75
"4730","YDR465C",91,1,0,90
"4731","YDR465C",286,1,0,285
"4732","YDR465C",475,1,0,474
"4733","YDR465C",1186,1,0,1185
"4734","YDR468C",19,2,0,18
"4735","YDR468C",187,1,0,186
"4737","YDR469W",31,2,0,30
"4738","YDR469W",391,1,0,390
"4740","YDR471W",16,1,0,15
"4743","YDR472W",268,1,0,267
"4744","YDR472W",307,1,0,306
"4745","YDR472W",319,1,0,318
"4747","YDR473C",283,1,0,282
"4748","YDR473C",1078,1,0,1077
"4749","YDR476C",28,1,0,27
"4750","YDR476C",37,1,0,36
"4752","YDR477W",16,1,0,15
"4753","YDR477W",22,1,0,21
"4754","YDR477W",25,1,0,24
"4755","YDR477W",31,1,0,30
"4756","YDR477W",100,2,0,99
"4757","YDR477W",106,1,0,105
"4758","YDR477W",367,1,0,366
"4759","YDR477W",421,1,0,420
"4760","YDR478W",40,1,0,39
"4761","YDR478W",64,1,0,63
"4764","YDR481C",16,1,0,15
"4765","YDR481C",19,1,0,18
"4766","YDR481C",43,1,0,42
"4767","YDR481C",73,1,0,72
"4768","YDR481C",1600,1,0,1599
"4769","YDR482C",202,1,0,201
"4770","YDR482C",343,1,0,342
"4771","YDR483W",19,1,0,18
"4772","YDR483W",28,1,0,27
"4773","YDR483W",31,1,0,30
"4774","YDR483W",85,1,0,84
"4775","YDR483W",184,1,0,183
"4776","YDR483W",577,1,0,576
"4777","YDR483W",745,1,0,744
"4778","YDR483W",1267,1,0,1266
"4780","YDR485C",76,1,0,75
"4784","YDR487C",142,1,0,141
"4785","YDR487C",232,1,0,231
"4786","YDR489W",103,1,0,102
"4787","YDR489W",268,1,0,267
"4788","YDR489W",274,1,0,273
"4791","YDR490C",1021,1,0,1020
"4793","YDR492W",19,1,0,18
"4794","YDR492W",22,1,0,21
"4795","YDR492W",307,1,0,306
"4797","YDR493W",79,1,0,78
"4799","YDR494W",22,1,0,21
"4800","YDR494W",556,1,0,555
"4802","YDR496C",16,1,0,15
"4803","YDR496C",19,1,0,18
"4804","YDR496C",25,1,0,24
"4805","YDR496C",616,1,0,615
"4806","YDR496C",1294,1,0,1293
"4807","YDR496C",1372,1,0,1371
"4810","YDR497C",16,1,0,15
"4811","YDR497C",25,1,0,24
"4812","YDR497C",28,1,0,27
"4813","YDR497C",46,1,0,45
"4814","YDR497C",55,1,0,54
"4815","YDR497C",199,1,0,198
"4816","YDR497C",346,1,0,345
"4817","YDR497C",415,1,0,414
"4818","YDR497C",553,1,0,552
"4819","YDR497C",1387,1,0,1386
"4820","YDR497C",1390,1,0,1389
"4821","YDR497C",1396,1,0,1395
"4822","YDR498C",295,1,0,294
"4824","YDR500C",184,2,0,183
"4828","YDR502C",199,1,0,198
"4829","YDR502C",994,1,0,993
"4831","YDR503C",31,1,0,30
"4832","YDR503C",100,1,0,99
"4835","YDR505C",28,1,0,27
"4836","YDR505C",265,1,0,264
"4837","YDR505C",421,1,0,420
"4838","YDR505C",895,1,0,894
"4839","YDR505C",1579,1,0,1578
"4840","YDR505C",2191,1,0,2190
"4842","YDR507C",223,1,0,222
"4843","YDR507C",256,1,0,255
"4844","YDR507C",301,1,0,300
"4845","YDR507C",310,1,0,309
"4846","YDR507C",427,1,0,426
"4847","YDR507C",1012,1,0,1011
"4848","YDR507C",1243,1,0,1242
"4849","YDR507C",1348,1,0,1347
"4850","YDR507C",1861,1,0,1860
"4851","YDR507C",2032,1,0,2031
"4852","YDR507C",2401,1,0,2400
"4853","YDR507C",3163,1,0,3162
"4855","YDR508C",139,1,0,138
"4856","YDR508C",232,1,0,231
"4857","YDR508C",313,1,0,312
"4858","YDR510W",136,1,0,135
"4859","YDR511W",70,1,0,69
"4860","YDR511W",82,1,0,81
"4861","YDR512C",304,1,0,303
"4862","YDR513W",55,1,0,54
"4863","YDR513W",79,1,0,78
"4864","YDR513W",103,3,0,102
"4865","YDR513W",331,1,0,330
"4866","YDR514C",16,1,0,15
"4867","YDR514C",25,1,0,24
"4868","YDR514C",49,2,0,48
"4869","YDR514C",55,1,0,54
"4870","YDR514C",58,1,0,57
"4871","YDR514C",241,1,0,240
"4872","YDR514C",538,1,0,537
"4873","YDR514C",1174,1,0,1173
"4876","YDR515W",127,2,0,126
"4877","YDR515W",247,1,0,246
"4878","YDR515W",274,1,0,273
"4879","YDR515W",346,1,0,345
"4880","YDR515W",874,1,0,873
"4881","YDR515W",892,1,0,891
"4884","YDR516C",16,1,0,15
"4885","YDR516C",118,1,0,117
"4886","YDR516C",757,1,0,756
"4887","YDR516C",808,1,0,807
"4888","YDR516C",1021,1,0,1020
"4891","YDR517W",187,1,0,186
"4892","YDR517W",280,1,0,279
"4893","YDR517W",313,1,0,312
"4894","YDR517W",958,1,0,957
"4895","YDR517W",1000,1,0,999
"4898","YDR518W",961,1,0,960
"4900","YDR519W",127,1,0,126
"4901","YDR522C",127,1,0,126
"4902","YDR522C",811,1,0,810
"4903","YDR522C",937,1,0,936
"4904","YDR524C",148,1,0,147
"4905","YDR524C",160,1,0,159
"4906","YDR524C",163,1,0,162
"4907","YDR524C",1237,1,0,1236
"4909","YDR524C-B",70,1,0,69
"4910","YDR525W-A",64,1,0,63
"4911","YDR527W",61,1,0,60
"4912","YDR527W",148,1,0,147
"4913","YDR527W",166,1,0,165
"4914","YDR527W",247,1,0,246
"4915","YDR527W",325,1,0,324
"4916","YDR527W",457,1,0,456
"4917","YDR527W",463,1,0,462
"4918","YDR527W",796,1,0,795
"4919","YDR527W",838,1,0,837
"4920","YDR527W",958,1,0,957
"4922","YDR529C",28,1,0,27
"4923","YDR529C",190,1,0,189
"4924","YDR530C",22,1,0,21
"4925","YDR530C",58,1,0,57
"4926","YDR530C",136,1,0,135
"4927","YDR531W",43,1,0,42
"4928","YDR531W",76,1,0,75
"4929","YDR531W",118,1,0,117
"4930","YDR531W",178,1,0,177
"4931","YDR532C",31,1,0,30
"4932","YDR533C",121,1,0,120
"4933","YDR533C",178,1,0,177
"4934","YDR533C",334,1,0,333
"4935","YDR534C",1123,1,0,1122
"4936","YDR534C",1207,1,0,1206
"4937","YDR534C",1363,1,0,1362
"4938","YDR534C",1366,1,0,1365
"4942","YEL001C",25,2,0,24
"4943","YEL001C",520,1,0,519
"4944","YEL002C",25,1,0,24
"4945","YEL002C",28,1,0,27
"4946","YEL002C",478,1,0,477
"4947","YEL002C",928,1,0,927
"4948","YEL003W",37,1,0,36
"4949","YEL003W",142,1,0,141
"4950","YEL005C",19,1,0,18
"4951","YEL005C",31,1,0,30
"4953","YEL006W",19,1,0,18
"4954","YEL006W",43,1,0,42
"4957","YEL007W",37,2,0,36
"4958","YEL007W",43,1,0,42
"4959","YEL007W",76,2,0,75
"4960","YEL007W",184,1,0,183
"4961","YEL007W",232,1,0,231
"4963","YEL009C",34,1,0,33
"4966","YEL011W",19,1,0,18
"4967","YEL011W",1411,1,0,1410
"4968","YEL012W",16,1,0,15
"4969","YEL012W",46,1,0,45
"4970","YEL013W",67,1,0,66
"4971","YEL013W",100,1,0,99
"4972","YEL013W",475,1,0,474
"4973","YEL013W",1015,1,0,1014
"4974","YEL015W",145,1,0,144
"4975","YEL015W",169,1,0,168
"4976","YEL015W",256,1,0,255
"4977","YEL015W",304,1,0,303
"4978","YEL015W",841,1,0,840
"4979","YEL015W",1114,1,0,1113
"4980","YEL015W",1135,1,0,1134
"4981","YEL017C-A",19,1,0,18
"4984","YEL017W",418,1,0,417
"4985","YEL017W",841,1,0,840
"4986","YEL018W",64,1,0,63
"4987","YEL018W",118,1,0,117
"4988","YEL019C",16,1,0,15
"4989","YEL019C",76,1,0,75
"4990","YEL019C",109,1,0,108
"4991","YEL020W-A",19,1,0,18
"4992","YEL020W-A",184,1,0,183
"4995","YEL021W",16,1,0,15
"4996","YEL021W",19,1,0,18
"4997","YEL022W",79,1,0,78
"4998","YEL022W",166,1,0,165
"4999","YEL022W",256,1,0,255
"5000","YEL022W",1132,1,0,1131
"5001","YEL022W",2884,1,0,2883
"5002","YEL022W",3667,1,0,3666
"5004","YEL024W",148,1,0,147
"5005","YEL024W",259,1,0,258
"5007","YEL026W",64,1,0,63
"5009","YEL027W",112,2,0,111
"5010","YEL029C",274,1,0,273
"5014","YEL031W",91,1,0,90
"5015","YEL031W",160,1,0,159
"5016","YEL031W",163,1,0,162
"5017","YEL031W",241,1,0,240
"5018","YEL031W",631,1,0,630
"5019","YEL031W",1333,1,0,1332
"5020","YEL031W",2098,1,0,2097
"5021","YEL031W",2263,1,0,2262
"5022","YEL031W",3259,1,0,3258
"5023","YEL031W",3601,1,0,3600
"5026","YEL032W",22,1,0,21
"5027","YEL032W",190,1,0,189
"5028","YEL032W",217,1,0,216
"5029","YEL032W",364,1,0,363
"5030","YEL032W",1126,1,0,1125
"5031","YEL032W",2359,1,0,2358
"5035","YEL036C",16,1,0,15
"5036","YEL036C",205,2,0,204
"5037","YEL036C",904,1,0,903
"5038","YEL037C",16,1,0,15
"5039","YEL037C",19,1,0,18
"5040","YEL037C",28,1,0,27
"5041","YEL037C",220,1,0,219
"5042","YEL037C",754,1,0,753
"5043","YEL037C",1093,1,0,1092
"5045","YEL038W",79,1,0,78
"5046","YEL038W",100,1,0,99
"5047","YEL038W",109,1,0,108
"5051","YEL040W",130,1,0,129
"5052","YEL040W",154,1,0,153
"5053","YEL040W",490,1,0,489
"5054","YEL040W",493,1,0,492
"5055","YEL040W",607,1,0,606
"5058","YEL042W",19,1,0,18
"5059","YEL042W",22,1,0,21
"5060","YEL042W",25,1,0,24
"5061","YEL042W",94,1,0,93
"5062","YEL042W",742,1,0,741
"5063","YEL042W",838,1,0,837
"5064","YEL042W",991,1,0,990
"5065","YEL042W",1012,1,0,1011
"5066","YEL042W",1192,1,0,1191
"5067","YEL042W",1273,1,0,1272
"5068","YEL042W",1474,1,0,1473
"5069","YEL044W",193,1,0,192
"5070","YEL044W",211,1,0,210
"5071","YEL044W",316,1,0,315
"5072","YEL044W",337,1,0,336
"5075","YEL046C",19,1,0,18
"5076","YEL046C",22,1,0,21
"5077","YEL046C",79,2,0,78
"5078","YEL046C",265,1,0,264
"5079","YEL046C",313,1,0,312
"5080","YEL046C",880,1,0,879
"5082","YEL047C",25,1,0,24
"5083","YEL047C",103,1,0,102
"5084","YEL047C",316,1,0,315
"5085","YEL047C",385,1,0,384
"5086","YEL047C",391,1,0,390
"5087","YEL047C",394,1,0,393
"5088","YEL047C",412,1,0,411
"5089","YEL048C",103,1,0,102
"5091","YEL050C",76,1,0,75
"5092","YEL050C",382,1,0,381
"5096","YEL051W",118,1,0,117
"5097","YEL051W",274,1,0,273
"5098","YEL052W",70,1,0,69
"5099","YEL052W",304,1,0,303
"5100","YEL052W",1249,1,0,1248
"5102","YEL054C",22,1,0,21
"5103","YEL054C",283,1,0,282
"5106","YEL055C",16,1,0,15
"5107","YEL055C",19,1,0,18
"5108","YEL055C",31,1,0,30
"5109","YEL055C",67,1,0,66
"5110","YEL055C",88,1,0,87
"5111","YEL055C",115,1,0,114
"5112","YEL055C",145,1,0,144
"5113","YEL055C",256,1,0,255
"5114","YEL055C",274,1,0,273
"5115","YEL055C",277,1,0,276
"5116","YEL055C",886,1,0,885
"5117","YEL055C",1867,1,0,1866
"5118","YEL055C",3004,1,0,3003
"5119","YEL056W",373,1,0,372
"5122","YEL058W",22,1,0,21
"5123","YEL058W",25,1,0,24
"5124","YEL058W",100,1,0,99
"5125","YEL058W",163,1,0,162
"5126","YEL058W",166,1,0,165
"5127","YEL058W",202,1,0,201
"5128","YEL058W",205,1,0,204
"5129","YEL058W",241,1,0,240
"5130","YEL058W",244,1,0,243
"5131","YEL058W",277,1,0,276
"5132","YEL058W",547,1,0,546
"5135","YEL060C",67,1,0,66
"5136","YEL060C",106,1,0,105
"5137","YEL060C",109,1,0,108
"5138","YEL060C",445,1,0,444
"5139","YEL060C",451,1,0,450
"5140","YEL060C",487,1,0,486
"5141","YEL060C",703,1,0,702
"5144","YEL063C",112,1,0,111
"5145","YEL063C",127,1,0,126
"5146","YEL063C",166,1,0,165
"5147","YEL063C",181,1,0,180
"5148","YEL063C",295,1,0,294
"5149","YEL063C",346,1,0,345
"5152","YEL065W",103,1,0,102
"5153","YEL065W",130,1,0,129
"5154","YEL065W",157,1,0,156
"5155","YEL065W",166,1,0,165
"5156","YEL065W",175,1,0,174
"5157","YEL065W",571,1,0,570
"5158","YEL065W",1054,1,0,1053
"5159","YEL066W",55,1,0,54
"5160","YEL066W",70,1,0,69
"5161","YEL066W",184,1,0,183
"5162","YEL066W",370,1,0,369
"5166","YEL071W",16,1,0,15
"5167","YEL071W",112,1,0,111
"5168","YEL071W",199,1,0,198
"5169","YEL071W",268,1,0,267
"5170","YEL071W",481,1,0,480
"5171","YEL072W",103,1,0,102
"5172","YEL073C",16,1,0,15
"5175","YER001W",112,1,0,111
"5176","YER001W",157,1,0,156
"5177","YER001W",1114,1,0,1113
"5178","YER001W",1183,1,0,1182
"5179","YER001W",1210,1,0,1209
"5181","YER002W",25,1,0,24
"5182","YER002W",28,1,0,27
"5183","YER002W",169,1,0,168
"5186","YER003C",16,1,0,15
"5187","YER003C",337,2,0,336
"5188","YER003C",376,1,0,375
"5189","YER004W",184,1,0,183
"5190","YER004W",193,2,0,192
"5191","YER004W",352,1,0,351
"5195","YER006W",76,1,0,75
"5196","YER006W",82,1,0,81
"5197","YER006W",145,2,0,144
"5198","YER007C-A",19,1,0,18
"5199","YER007C-A",292,1,0,291
"5200","YER008C",253,1,0,252
"5201","YER008C",310,1,0,309
"5202","YER008C",313,1,0,312
"5203","YER008C",382,1,0,381
"5204","YER008C",1312,1,0,1311
"5205","YER010C",37,1,0,36
"5206","YER010C",82,1,0,81
"5207","YER010C",115,1,0,114
"5210","YER011W",25,1,0,24
"5211","YER011W",100,1,0,99
"5212","YER011W",115,1,0,114
"5214","YER012W",124,1,0,123
"5215","YER012W",142,1,0,141
"5216","YER014W",16,1,0,15
"5217","YER014W",19,1,0,18
"5218","YER014W",28,1,0,27
"5219","YER014W",301,1,0,300
"5220","YER014W",451,1,0,450
"5222","YER016W",16,1,0,15
"5223","YER016W",49,1,0,48
"5224","YER016W",172,1,0,171
"5225","YER016W",325,1,0,324
"5227","YER017C",988,1,0,987
"5230","YER018C",16,1,0,15
"5231","YER019C-A",19,1,0,18
"5232","YER020W",25,1,0,24
"5233","YER020W",28,1,0,27
"5234","YER020W",97,1,0,96
"5235","YER020W",241,1,0,240
"5236","YER021W",94,1,0,93
"5237","YER021W",283,1,0,282
"5238","YER021W",313,2,0,312
"5239","YER021W",448,1,0,447
"5240","YER021W",505,1,0,504
"5241","YER021W",982,1,0,981
"5244","YER022W",16,1,0,15
"5245","YER022W",505,1,0,504
"5246","YER022W",535,1,0,534
"5247","YER022W",541,1,0,540
"5248","YER022W",862,1,0,861
"5251","YER023W",19,1,0,18
"5252","YER023W",487,1,0,486
"5255","YER024W",16,1,0,15
"5256","YER024W",19,1,0,18
"5257","YER024W",127,1,0,126
"5258","YER025W",25,1,0,24
"5259","YER025W",46,1,0,45
"5260","YER025W",127,1,0,126
"5261","YER025W",217,1,0,216
"5262","YER025W",241,1,0,240
"5263","YER025W",244,1,0,243
"5264","YER025W",310,1,0,309
"5265","YER025W",472,1,0,471
"5266","YER025W",502,1,0,501
"5267","YER025W",550,1,0,549
"5269","YER026C",55,1,0,54
"5270","YER026C",109,1,0,108
"5271","YER026C",250,1,0,249
"5272","YER026C",268,1,0,267
"5275","YER027C",16,1,0,15
"5276","YER027C",619,1,0,618
"5277","YER027C",1078,1,0,1077
"5278","YER029C",49,1,0,48
"5279","YER029C",202,1,0,201
"5280","YER029C",205,1,0,204
"5281","YER030W",16,1,0,15
"5282","YER030W",220,1,0,219
"5283","YER031C",67,1,0,66
"5284","YER031C",106,2,0,105
"5285","YER031C",658,1,0,657
"5286","YER034W",70,1,0,69
"5287","YER034W",544,1,0,543
"5288","YER035W",55,1,0,54
"5289","YER035W",136,1,0,135
"5290","YER035W",175,1,0,174
"5292","YER036C",22,1,0,21
"5293","YER036C",103,2,0,102
"5294","YER036C",166,1,0,165
"5295","YER036C",295,1,0,294
"5296","YER036C",397,1,0,396
"5297","YER036C",403,1,0,402
"5298","YER036C",415,1,0,414
"5299","YER036C",436,1,0,435
"5300","YER036C",757,1,0,756
"5301","YER036C",760,1,0,759
"5302","YER037W",19,1,0,18
"5303","YER037W",172,1,0,171
"5304","YER039C-A",100,1,0,99
"5308","YER042W",265,1,0,264
"5310","YER043C",34,1,0,33
"5311","YER043C",130,1,0,129
"5312","YER043C",184,1,0,183
"5313","YER043C",193,1,0,192
"5314","YER043C",376,1,0,375
"5315","YER043C",439,1,0,438
"5316","YER043C",682,1,0,681
"5317","YER043C",835,1,0,834
"5319","YER044C",16,1,0,15
"5320","YER044C",121,1,0,120
"5324","YER046W",160,1,0,159
"5325","YER047C",22,1,0,21
"5326","YER047C",106,1,0,105
"5327","YER048C",103,1,0,102
"5328","YER048C",121,1,0,120
"5329","YER048C",301,1,0,300
"5330","YER048C",310,1,0,309
