"","seqnames","start","freq","utr5_len","ss"
"18646","FBtr0081143",1165,1,84,1080
"18647","FBtr0081143",1336,1,84,1251
"18648","FBtr0081144",294,1,212,81
"18649","FBtr0081144",297,1,212,84
"18650","FBtr0081144",327,1,212,114
"18651","FBtr0081144",804,1,212,591
"18652","FBtr0081144",1389,1,212,1176
"18653","FBtr0081144",1728,1,212,1515
"18654","FBtr0081144",1881,1,212,1668
"18655","FBtr0081144",1929,1,212,1716
"18656","FBtr0081144",2088,1,212,1875
"18657","FBtr0081145",209,1,127,81
"18658","FBtr0081145",212,1,127,84
"18659","FBtr0081145",242,1,127,114
"18660","FBtr0081145",719,1,127,591
"18661","FBtr0081145",1304,1,127,1176
"18662","FBtr0081145",1643,1,127,1515
"18663","FBtr0081145",1796,1,127,1668
"18664","FBtr0081145",1844,1,127,1716
"18665","FBtr0081145",2003,1,127,1875
"18666","FBtr0081146",187,1,99,87
"18667","FBtr0081146",637,1,99,537
"18669","FBtr0081157",312,1,77,234
"18671","FBtr0081158",877,1,837,39
"18672","FBtr0081158",964,1,837,126
"18673","FBtr0081158",1027,1,837,189
"18674","FBtr0081158",1048,1,837,210
"18675","FBtr0081158",1618,1,837,780
"18676","FBtr0081158",2029,1,837,1191
"18677","FBtr0081158",2101,1,837,1263
"18678","FBtr0081158",2221,1,837,1383
"18679","FBtr0081158",2413,1,837,1575
"18681","FBtr0081159",581,1,541,39
"18682","FBtr0081159",668,1,541,126
"18683","FBtr0081159",731,1,541,189
"18684","FBtr0081159",752,1,541,210
"18685","FBtr0081159",1322,1,541,780
"18686","FBtr0081159",1733,1,541,1191
"18687","FBtr0081159",1805,1,541,1263
"18688","FBtr0081159",1925,1,541,1383
"18689","FBtr0081159",2117,1,541,1575
"18691","FBtr0081160",515,1,475,39
"18692","FBtr0081160",602,1,475,126
"18693","FBtr0081160",665,1,475,189
"18694","FBtr0081160",686,1,475,210
"18695","FBtr0081160",1256,1,475,780
"18696","FBtr0081160",1667,1,475,1191
"18697","FBtr0081160",1739,1,475,1263
"18698","FBtr0081160",1859,1,475,1383
"18699","FBtr0081160",2051,1,475,1575
"18700","FBtr0081161",181,1,57,123
"18701","FBtr0081161",259,1,57,201
"18705","FBtr0081162",158,1,124,33
"18706","FBtr0081162",431,1,124,306
"18707","FBtr0081162",434,1,124,309
"18708","FBtr0081162",518,1,124,393
"18709","FBtr0081162",614,1,124,489
"18710","FBtr0081162",761,1,124,636
"18711","FBtr0081162",791,1,124,666
"18712","FBtr0081162",830,1,124,705
"18713","FBtr0081162",836,1,124,711
"18714","FBtr0081162",839,1,124,714
"18715","FBtr0081162",1169,1,124,1044
"18716","FBtr0081163",1680,1,53,1626
"18717","FBtr0081163",1911,1,53,1857
"18719","FBtr0081164",163,2,117,45
"18720","FBtr0081164",166,1,117,48
"18722","FBtr0081165",147,2,101,45
"18723","FBtr0081165",150,1,101,48
"18724","FBtr0081179",436,1,120,315
"18725","FBtr0081179",448,1,120,327
"18728","FBtr0081180",194,1,118,75
"18729","FBtr0081180",320,1,118,201
"18730","FBtr0081180",881,1,118,762
"18731","FBtr0081180",884,1,118,765
"18732","FBtr0081180",1133,1,118,1014
"18733","FBtr0081180",1148,1,118,1029
"18734","FBtr0081180",1232,1,118,1113
"18735","FBtr0081180",1604,1,118,1485
"18736","FBtr0081181",371,1,55,315
"18737","FBtr0081185",722,1,370,351
"18738","FBtr0081185",752,1,370,381
"18739","FBtr0081189",337,1,306,30
"18740","FBtr0081189",340,1,306,33
"18741","FBtr0081190",170,1,124,45
"18742","FBtr0081192",264,1,122,141
"18743","FBtr0081205",216,1,128,87
"18744","FBtr0081205",510,1,128,381
"18745","FBtr0081205",786,1,128,657
"18746","FBtr0081205",822,1,128,693
"18747","FBtr0081205",1008,1,128,879
"18748","FBtr0081205",1305,1,128,1176
"18749","FBtr0081205",1416,1,128,1287
"18750","FBtr0081206",320,1,298,21
"18751","FBtr0081206",353,1,298,54
"18753","FBtr0081210",394,1,378,15
"18754","FBtr0081210",457,1,378,78
"18755","FBtr0081210",580,1,378,201
"18756","FBtr0081210",583,1,378,204
"18757","FBtr0081210",1543,1,378,1164
"18758","FBtr0081210",1717,1,378,1338
"18759","FBtr0081210",1720,1,378,1341
"18760","FBtr0081211",461,1,376,84
"18761","FBtr0081211",464,1,376,87
"18762","FBtr0081211",527,1,376,150
"18763","FBtr0081211",650,1,376,273
"18764","FBtr0081211",653,1,376,276
"18765","FBtr0081211",1613,1,376,1236
"18766","FBtr0081211",1787,1,376,1410
"18767","FBtr0081211",1790,1,376,1413
"18770","FBtr0081212",123,1,47,75
"18771","FBtr0081212",246,1,47,198
"18772","FBtr0081212",249,1,47,201
"18773","FBtr0081212",1209,1,47,1161
"18774","FBtr0081212",1383,1,47,1335
"18775","FBtr0081212",1386,1,47,1338
"18776","FBtr0081213",249,1,164,84
"18777","FBtr0081213",252,1,164,87
"18778","FBtr0081213",315,1,164,150
"18779","FBtr0081213",438,1,164,273
"18780","FBtr0081213",441,1,164,276
"18781","FBtr0081213",1401,1,164,1236
"18782","FBtr0081213",1575,1,164,1410
"18783","FBtr0081213",1578,1,164,1413
"18784","FBtr0081214",482,1,223,258
"18785","FBtr0081214",530,1,223,306
"18786","FBtr0081214",659,1,223,435
"18788","FBtr0081216",199,1,168,30
"18789","FBtr0081216",211,1,168,42
"18790","FBtr0081216",256,1,168,87
"18791","FBtr0081216",445,1,168,276
"18792","FBtr0081216",544,1,168,375
"18793","FBtr0081216",784,1,168,615
"18794","FBtr0081216",2137,1,168,1968
"18795","FBtr0081216",2155,1,168,1986
"18796","FBtr0081216",2161,1,168,1992
"18798","FBtr0081217",215,1,184,30
"18799","FBtr0081217",227,1,184,42
"18800","FBtr0081217",272,1,184,87
"18801","FBtr0081217",461,1,184,276
"18802","FBtr0081217",560,1,184,375
"18803","FBtr0081217",800,1,184,615
"18804","FBtr0081217",2153,1,184,1968
"18805","FBtr0081217",2171,1,184,1986
"18806","FBtr0081217",2177,1,184,1992
"18808","FBtr0081218",124,1,93,30
"18809","FBtr0081218",136,1,93,42
"18810","FBtr0081218",181,1,93,87
"18811","FBtr0081218",370,1,93,276
"18812","FBtr0081218",469,1,93,375
"18813","FBtr0081218",709,1,93,615
"18814","FBtr0081218",2062,1,93,1968
"18815","FBtr0081218",2080,1,93,1986
"18816","FBtr0081218",2086,1,93,1992
"18817","FBtr0081224",512,1,388,123
"18818","FBtr0081224",569,1,388,180
"18819","FBtr0081224",644,1,388,255
"18820","FBtr0081224",857,1,388,468
"18821","FBtr0081224",1697,1,388,1308
"18822","FBtr0081224",1850,1,388,1461
"18823","FBtr0081228",114,1,74,39
"18825","FBtr0081234",568,1,531,36
"18826","FBtr0081234",751,1,531,219
"18827","FBtr0081234",895,1,531,363
"18828","FBtr0081234",1153,1,531,621
"18829","FBtr0081234",1189,1,531,657
"18830","FBtr0081234",1300,1,531,768
"18831","FBtr0081234",1336,2,531,804
"18832","FBtr0081234",1369,1,531,837
"18833","FBtr0081234",2176,1,531,1644
"18834","FBtr0081234",2242,1,531,1710
"18835","FBtr0081244",405,1,365,39
"18836","FBtr0081244",417,1,365,51
"18837","FBtr0081244",1017,1,365,651
"18838","FBtr0081244",1596,1,365,1230
"18839","FBtr0081244",1893,1,365,1527
"18840","FBtr0081244",2115,1,365,1749
"18841","FBtr0081244",2193,1,365,1827
"18842","FBtr0081244",2196,1,365,1830
"18843","FBtr0081244",2334,1,365,1968
"18844","FBtr0081244",3330,1,365,2964
"18845","FBtr0081244",3486,1,365,3120
"18846","FBtr0081245",371,1,331,39
"18847","FBtr0081245",383,1,331,51
"18848","FBtr0081245",983,1,331,651
"18849","FBtr0081245",1562,1,331,1230
"18850","FBtr0081245",1859,1,331,1527
"18851","FBtr0081245",2081,1,331,1749
"18852","FBtr0081245",2159,1,331,1827
"18853","FBtr0081245",2162,1,331,1830
"18854","FBtr0081245",2300,1,331,1968
"18855","FBtr0081245",3296,1,331,2964
"18856","FBtr0081245",3452,1,331,3120
"18857","FBtr0081249",379,1,330,48
"18858","FBtr0081249",418,1,330,87
"18859","FBtr0081249",496,1,330,165
"18860","FBtr0081249",622,1,330,291
"18861","FBtr0081249",664,1,330,333
"18862","FBtr0081249",898,1,330,567
"18863","FBtr0081249",1048,1,330,717
"18864","FBtr0081249",1396,1,330,1065
"18866","FBtr0081253",383,1,349,33
"18867","FBtr0081253",392,1,349,42
"18868","FBtr0081253",449,1,349,99
"18869","FBtr0081253",821,1,349,471
"18870","FBtr0081253",875,1,349,525
"18871","FBtr0081253",917,1,349,567
"18872","FBtr0081253",965,1,349,615
"18873","FBtr0081253",1178,1,349,828
"18874","FBtr0081253",1700,1,349,1350
"18875","FBtr0081253",1922,1,349,1572
"18877","FBtr0081254",169,1,153,15
"18878","FBtr0081254",226,1,153,72
"18879","FBtr0081254",256,1,153,102
"18880","FBtr0081254",337,1,153,183
"18881","FBtr0081254",697,1,153,543
"18882","FBtr0081254",1120,1,153,966
"18883","FBtr0081254",1270,2,153,1116
"18884","FBtr0081254",1348,1,153,1194
"18885","FBtr0081254",1357,1,153,1203
"18886","FBtr0081254",1381,1,153,1227
"18887","FBtr0081254",1438,1,153,1284
"18888","FBtr0081254",1447,1,153,1293
"18889","FBtr0081254",1648,1,153,1494
"18890","FBtr0081254",1888,1,153,1734
"18891","FBtr0081254",2038,1,153,1884
"18892","FBtr0081254",2440,1,153,2286
"18893","FBtr0081254",2446,1,153,2292
"18894","FBtr0081254",3544,1,153,3390
"18895","FBtr0081254",3622,1,153,3468
"18896","FBtr0081254",3901,1,153,3747
"18897","FBtr0081254",3937,1,153,3783
"18898","FBtr0081254",4048,1,153,3894
"18899","FBtr0081254",4330,1,153,4176
"18900","FBtr0081254",4447,1,153,4293
"18901","FBtr0081258",119,1,97,21
"18902","FBtr0081258",140,1,97,42
"18903","FBtr0081258",143,1,97,45
"18904","FBtr0081258",569,1,97,471
"18905","FBtr0081258",809,1,97,711
"18906","FBtr0081258",884,1,97,786
"18907","FBtr0081258",1088,1,97,990
"18908","FBtr0081263",468,1,104,363
"18909","FBtr0081267",609,1,359,249
"18910","FBtr0081267",759,1,359,399
"18911","FBtr0081267",801,1,359,441
"18912","FBtr0081267",831,1,359,471
"18913","FBtr0081267",1053,1,359,693
"18914","FBtr0081268",805,1,555,249
"18915","FBtr0081268",955,1,555,399
"18916","FBtr0081268",997,1,555,441
"18917","FBtr0081268",1027,1,555,471
"18918","FBtr0081268",1249,1,555,693
"18919","FBtr0081269",786,1,536,249
"18920","FBtr0081269",936,1,536,399
"18921","FBtr0081269",978,1,536,441
"18922","FBtr0081269",1008,1,536,471
"18923","FBtr0081269",1230,1,536,693
"18924","FBtr0081270",590,1,340,249
"18925","FBtr0081270",740,1,340,399
"18926","FBtr0081270",782,1,340,441
"18927","FBtr0081270",812,1,340,471
"18928","FBtr0081270",1034,1,340,693
"18930","FBtr0081276",632,1,148,483
"18931","FBtr0081277",493,1,333,159
"18932","FBtr0081278",719,1,559,159
"18934","FBtr0081279",255,1,44,210
"18935","FBtr0081279",309,2,44,264
"18936","FBtr0081279",429,1,44,384
"18937","FBtr0081284",185,1,70,114
"18938","FBtr0081285",124,1,33,90
"18939","FBtr0081285",193,1,33,159
"18942","FBtr0081287",316,1,270,45
"18943","FBtr0081287",370,1,270,99
"18944","FBtr0081287",373,1,270,102
"18945","FBtr0081287",418,1,270,147
"18946","FBtr0081287",640,1,270,369
"18947","FBtr0081287",748,1,270,477
"18948","FBtr0081287",1297,2,270,1026
"18949","FBtr0081287",1528,1,270,1257
"18950","FBtr0081287",1717,2,270,1446
"18951","FBtr0081287",1786,1,270,1515
"18952","FBtr0081287",1996,1,270,1725
"18953","FBtr0081287",2026,1,270,1755
"18954","FBtr0081287",2071,1,270,1800
"18955","FBtr0081287",2074,2,270,1803
"18956","FBtr0081287",2248,1,270,1977
"18957","FBtr0081287",2668,1,270,2397
"18958","FBtr0081287",2692,1,270,2421
"18959","FBtr0081287",2791,1,270,2520
"18960","FBtr0081287",2794,1,270,2523
"18961","FBtr0081287",3367,1,270,3096
"18962","FBtr0081287",4012,1,270,3741
"18963","FBtr0081287",4120,1,270,3849
"18964","FBtr0081289",291,1,92,198
"18966","FBtr0081290",61,1,33,27
"18967","FBtr0081290",118,1,33,84
"18968","FBtr0081291",179,1,40,138
"18969","FBtr0081300",93,1,65,27
"18970","FBtr0081300",138,1,65,72
"18971","FBtr0081300",351,1,65,285
"18972","FBtr0081300",387,1,65,321
"18973","FBtr0081300",531,1,65,465
"18974","FBtr0081301",97,1,69,27
"18975","FBtr0081301",142,1,69,72
"18976","FBtr0081301",355,1,69,285
"18977","FBtr0081301",391,1,69,321
"18978","FBtr0081301",535,1,69,465
"18979","FBtr0081316",286,1,105,180
"18980","FBtr0081316",424,1,105,318
"18981","FBtr0081316",1189,1,105,1083
"18982","FBtr0081317",424,1,105,318
"18983","FBtr0081321",121,1,72,48
"18984","FBtr0081321",166,1,72,93
"18985","FBtr0081323",79,1,42,36
"18986","FBtr0081323",136,1,42,93
"18987","FBtr0081323",151,1,42,108
"18988","FBtr0081325",178,1,144,33
"18989","FBtr0081325",286,1,144,141
"18990","FBtr0081325",385,1,144,240
"18991","FBtr0081325",436,1,144,291
"18992","FBtr0081325",583,1,144,438
"18993","FBtr0081325",991,1,144,846
"18994","FBtr0081325",994,1,144,849
"18995","FBtr0081325",1039,1,144,894
"18996","FBtr0081325",1735,1,144,1590
"18997","FBtr0081328",425,1,394,30
"18998","FBtr0081328",458,1,394,63
"18999","FBtr0081328",788,1,394,393
"19000","FBtr0081328",800,1,394,405
"19001","FBtr0081328",896,1,394,501
"19002","FBtr0081328",1031,1,394,636
"19003","FBtr0081329",350,1,319,30
"19004","FBtr0081329",383,1,319,63
"19005","FBtr0081329",662,1,319,342
"19006","FBtr0081329",674,1,319,354
"19007","FBtr0081329",905,1,319,585
"19008","FBtr0081330",411,1,380,30
"19009","FBtr0081330",444,1,380,63
"19010","FBtr0081330",723,1,380,342
"19011","FBtr0081330",735,1,380,354
"19012","FBtr0081330",966,1,380,585
"19013","FBtr0081332",125,1,100,24
"19014","FBtr0081332",176,1,100,75
"19015","FBtr0081332",182,1,100,81
"19016","FBtr0081332",530,1,100,429
"19017","FBtr0081334",136,2,114,21
"19018","FBtr0081334",223,1,114,108
"19019","FBtr0081334",259,1,114,144
"19020","FBtr0081334",286,1,114,171
"19021","FBtr0081334",541,1,114,426
"19022","FBtr0081334",700,1,114,585
"19023","FBtr0081334",742,1,114,627
"19024","FBtr0081334",970,1,114,855
"19025","FBtr0081334",1498,1,114,1383
"19026","FBtr0081334",1879,1,114,1764
"19027","FBtr0081335",259,2,237,21
"19028","FBtr0081335",346,1,237,108
"19029","FBtr0081335",382,1,237,144
"19030","FBtr0081335",409,1,237,171
"19031","FBtr0081335",664,1,237,426
"19032","FBtr0081335",823,1,237,585
"19033","FBtr0081335",865,1,237,627
"19034","FBtr0081335",1093,1,237,855
"19035","FBtr0081335",1621,1,237,1383
"19036","FBtr0081335",2002,1,237,1764
"19038","FBtr0081338",399,1,104,294
"19039","FBtr0081338",552,1,104,447
"19040","FBtr0081338",588,1,104,483
"19042","FBtr0081339",399,1,104,294
"19043","FBtr0081339",552,1,104,447
"19044","FBtr0081339",588,1,104,483
"19045","FBtr0081340",445,1,81,363
"19046","FBtr0081348",181,1,150,30
"19047","FBtr0081348",184,1,150,33
"19048","FBtr0081348",1024,1,150,873
"19049","FBtr0081348",1075,1,150,924
"19050","FBtr0081348",1258,1,150,1107
"19051","FBtr0081348",1552,1,150,1401
"19052","FBtr0081348",1885,1,150,1734
"19053","FBtr0081348",2245,1,150,2094
"19054","FBtr0081349",285,1,254,30
"19055","FBtr0081349",288,1,254,33
"19056","FBtr0081349",1128,1,254,873
"19057","FBtr0081349",1179,1,254,924
"19058","FBtr0081349",1362,1,254,1107
"19059","FBtr0081349",1656,1,254,1401
"19060","FBtr0081349",1989,1,254,1734
"19061","FBtr0081349",2349,1,254,2094
"19063","FBtr0081356",527,1,508,18
"19064","FBtr0081356",560,1,508,51
"19065","FBtr0081356",614,1,508,105
"19066","FBtr0081356",860,1,508,351
"19067","FBtr0081356",1688,1,508,1179
"19069","FBtr0081357",167,1,148,18
"19070","FBtr0081357",200,1,148,51
"19071","FBtr0081357",254,1,148,105
"19072","FBtr0081357",500,1,148,351
"19073","FBtr0081357",1328,1,148,1179
"19074","FBtr0081358",577,1,504,72
"19075","FBtr0081358",643,1,504,138
"19076","FBtr0081358",685,1,504,180
"19077","FBtr0081358",871,1,504,366
"19078","FBtr0081358",1081,1,504,576
"19079","FBtr0081358",1105,1,504,600
"19080","FBtr0081362",161,1,76,84
"19081","FBtr0081362",1607,1,76,1530
"19082","FBtr0081363",90,1,74,15
"19083","FBtr0081363",102,1,74,27
"19084","FBtr0081363",108,1,74,33
"19085","FBtr0081363",534,1,74,459
"19086","FBtr0081363",588,2,74,513
"19087","FBtr0081363",972,1,74,897
"19088","FBtr0081363",1179,1,74,1104
"19089","FBtr0081363",1182,1,74,1107
"19090","FBtr0081363",1455,1,74,1380
"19091","FBtr0081364",488,1,430,57
"19092","FBtr0081364",695,1,430,264
"19093","FBtr0081364",1208,1,430,777
"19095","FBtr0081374",116,1,88,27
"19096","FBtr0081374",263,1,88,174
"19097","FBtr0081374",587,1,88,498
"19098","FBtr0081374",863,1,88,774
"19099","FBtr0081374",1202,1,88,1113
"19100","FBtr0081374",1253,1,88,1164
"19101","FBtr0081384",251,1,190,60
"19102","FBtr0081384",260,1,190,69
"19103","FBtr0081388",220,1,84,135
"19104","FBtr0081388",403,1,84,318
"19105","FBtr0081388",1000,1,84,915
"19107","FBtr0081390",2137,1,90,2046
"19109","FBtr0081392",325,1,300,24
"19110","FBtr0081392",340,1,300,39
"19111","FBtr0081392",355,1,300,54
"19112","FBtr0081392",364,1,300,63
"19113","FBtr0081392",442,1,300,141
"19114","FBtr0081392",646,1,300,345
"19115","FBtr0081392",664,1,300,363
"19116","FBtr0081392",754,1,300,453
"19117","FBtr0081392",1027,2,300,726
"19118","FBtr0081392",1063,1,300,762
"19119","FBtr0081392",1153,1,300,852
"19120","FBtr0081392",2374,2,300,2073
"19121","FBtr0081392",2605,1,300,2304
"19122","FBtr0081392",2659,1,300,2358
"19123","FBtr0081393",304,1,246,57
"19124","FBtr0081393",412,1,246,165
"19125","FBtr0081393",445,1,246,198
"19126","FBtr0081393",478,1,246,231
"19127","FBtr0081393",523,1,246,276
"19128","FBtr0081393",526,1,246,279
"19129","FBtr0081393",619,1,246,372
"19130","FBtr0081393",919,1,246,672
"19131","FBtr0081393",925,1,246,678
"19132","FBtr0081393",1669,1,246,1422
"19133","FBtr0081393",1699,1,246,1452
"19134","FBtr0081399",336,1,269,66
"19135","FBtr0081399",1362,1,269,1092
"19136","FBtr0081401",201,1,134,66
"19137","FBtr0081401",1227,1,134,1092
"19138","FBtr0081404",367,1,189,177
"19139","FBtr0081404",397,1,189,207
"19140","FBtr0081405",422,1,244,177
"19141","FBtr0081405",452,1,244,207
"19143","FBtr0081409",434,1,136,297
"19144","FBtr0081409",1151,1,136,1014
"19145","FBtr0081409",1772,1,136,1635
"19147","FBtr0081410",705,1,521,183
"19148","FBtr0081410",1785,1,521,1263
"19149","FBtr0081410",1818,1,521,1296
"19150","FBtr0081410",3159,1,521,2637
"19152","FBtr0081411",427,1,243,183
"19153","FBtr0081411",1507,1,243,1263
"19154","FBtr0081411",1540,1,243,1296
"19155","FBtr0081411",2881,1,243,2637
"19156","FBtr0081414",233,1,127,105
"19157","FBtr0081414",248,2,127,120
"19158","FBtr0081414",251,1,127,123
"19159","FBtr0081414",416,1,127,288
"19160","FBtr0081415",896,1,850,45
"19161","FBtr0081415",1097,1,850,246
"19162","FBtr0081417",167,1,82,84
"19163","FBtr0081417",200,1,82,117
"19164","FBtr0081417",332,1,82,249
"19165","FBtr0081417",377,1,82,294
"19166","FBtr0081418",80,1,40,39
"19167","FBtr0081418",239,1,40,198
"19168","FBtr0081418",404,1,40,363
"19169","FBtr0081418",449,1,40,408
"19170","FBtr0081418",644,1,40,603
"19171","FBtr0081419",176,1,91,84
"19172","FBtr0081419",209,1,91,117
"19173","FBtr0081419",341,1,91,249
"19174","FBtr0081419",386,1,91,294
"19175","FBtr0081420",516,1,317,198
"19176","FBtr0081420",681,1,317,363
"19177","FBtr0081420",921,1,317,603
"19178","FBtr0081420",1233,1,317,915
"19179","FBtr0081422",140,1,61,78
"19180","FBtr0081422",365,1,61,303
"19181","FBtr0081422",623,1,61,561
"19182","FBtr0081422",974,1,61,912
"19183","FBtr0081428",283,1,78,204
"19184","FBtr0081438",429,1,101,327
"19185","FBtr0081438",450,1,101,348
"19186","FBtr0081438",501,1,101,399
"19187","FBtr0081438",537,1,101,435
"19188","FBtr0081438",651,1,101,549
"19189","FBtr0081438",711,1,101,609
"19190","FBtr0081438",714,1,101,612
"19191","FBtr0081439",386,1,124,261
"19192","FBtr0081439",425,1,124,300
"19193","FBtr0081439",656,1,124,531
"19194","FBtr0081439",1478,1,124,1353
"19195","FBtr0081439",1781,1,124,1656
"19196","FBtr0081439",2096,1,124,1971
"19197","FBtr0081439",2375,1,124,2250
"19198","FBtr0081440",779,1,742,36
"19199","FBtr0081441",779,1,742,36
"19200","FBtr0081442",987,1,950,36
"19201","FBtr0081443",987,1,950,36
"19202","FBtr0081446",939,1,902,36
"19203","FBtr0081447",939,1,902,36
"19204","FBtr0081468",93,1,77,15
"19205","FBtr0081468",108,1,77,30
"19206","FBtr0081468",162,1,77,84
"19207","FBtr0081468",483,2,77,405
"19208","FBtr0081468",636,1,77,558
"19209","FBtr0081468",708,1,77,630
"19210","FBtr0081468",1041,2,77,963
"19211","FBtr0081468",1260,1,77,1182
"19212","FBtr0081468",1338,1,77,1260
"19213","FBtr0081469",816,1,620,195
"19214","FBtr0081469",903,1,620,282
"19215","FBtr0081470",360,1,56,303
"19216","FBtr0081470",450,1,56,393
"19217","FBtr0081470",549,1,56,492
"19218","FBtr0081470",888,1,56,831
"19219","FBtr0081470",1062,1,56,1005
"19220","FBtr0081470",1077,1,56,1020
"19221","FBtr0081470",1386,1,56,1329
"19222","FBtr0081470",1491,1,56,1434
"19223","FBtr0081471",409,1,105,303
"19224","FBtr0081471",499,1,105,393
"19225","FBtr0081471",598,1,105,492
"19226","FBtr0081471",937,1,105,831
"19227","FBtr0081471",1111,1,105,1005
"19228","FBtr0081471",1126,1,105,1020
"19229","FBtr0081471",1435,1,105,1329
"19230","FBtr0081471",1540,1,105,1434
"19231","FBtr0081472",72,1,38,33
"19232","FBtr0081472",75,2,38,36
"19233","FBtr0081472",102,1,38,63
"19234","FBtr0081472",114,1,38,75
"19235","FBtr0081472",234,1,38,195
"19236","FBtr0081472",648,1,38,609
"19237","FBtr0081472",651,1,38,612
"19238","FBtr0081472",1173,1,38,1134
"19239","FBtr0081473",149,1,121,27
"19240","FBtr0081473",152,2,121,30
"19241","FBtr0081473",155,1,121,33
"19242","FBtr0081473",248,1,121,126
"19243","FBtr0081473",314,1,121,192
"19244","FBtr0081473",446,1,121,324
"19245","FBtr0081473",503,1,121,381
"19246","FBtr0081473",545,1,121,423
"19247","FBtr0081473",605,1,121,483
"19248","FBtr0081473",641,1,121,519
"19249","FBtr0081473",734,1,121,612
"19250","FBtr0081473",737,1,121,615
"19251","FBtr0081473",1367,1,121,1245
"19252","FBtr0081473",1586,2,121,1464
"19253","FBtr0081473",1700,1,121,1578
"19254","FBtr0081473",1979,1,121,1857
"19255","FBtr0081473",2111,1,121,1989
"19257","FBtr0081475",147,1,98,48
"19258","FBtr0081475",678,1,98,579
"19259","FBtr0081475",951,1,98,852
"19260","FBtr0081475",1683,1,98,1584
"19261","FBtr0081475",2064,1,98,1965
"19262","FBtr0081482",98,2,67,30
"19263","FBtr0081482",131,1,67,63
"19264","FBtr0081482",269,1,67,201
"19265","FBtr0081483",622,1,579,42
"19266","FBtr0081483",724,1,579,144
"19267","FBtr0081483",727,1,579,147
"19268","FBtr0081484",547,1,504,42
"19269","FBtr0081484",649,1,504,144
"19271","FBtr0081487",291,1,275,15
"19272","FBtr0081487",294,1,275,18
"19273","FBtr0081499",136,1,81,54
"19274","FBtr0081499",187,1,81,105
"19275","FBtr0081499",1318,1,81,1236
"19276","FBtr0081500",70,1,48,21
"19278","FBtr0081501",592,1,189,402
"19280","FBtr0081502",143,1,55,87
"19281","FBtr0081502",254,1,55,198
"19282","FBtr0081502",464,1,55,408
"19283","FBtr0081502",551,1,55,495
"19284","FBtr0081503",412,1,333,78
"19285","FBtr0081503",748,1,333,414
"19286","FBtr0081503",1285,1,333,951
"19287","FBtr0081503",1819,1,333,1485
"19288","FBtr0081503",2317,1,333,1983
"19289","FBtr0081503",2350,1,333,2016
"19290","FBtr0081503",2935,1,333,2601
"19291","FBtr0081504",412,1,333,78
"19292","FBtr0081504",748,1,333,414
"19293","FBtr0081504",1285,1,333,951
"19294","FBtr0081504",1819,1,333,1485
"19295","FBtr0081504",2317,1,333,1983
"19296","FBtr0081504",2350,1,333,2016
"19298","FBtr0081512",320,1,289,30
"19299","FBtr0081512",326,1,289,36
"19300","FBtr0081512",332,1,289,42
"19301","FBtr0081512",338,1,289,48
"19302","FBtr0081512",356,1,289,66
"19303","FBtr0081512",359,1,289,69
"19304","FBtr0081512",707,1,289,417
"19305","FBtr0081512",710,1,289,420
"19306","FBtr0081512",1355,1,289,1065
"19307","FBtr0081512",1358,1,289,1068
"19308","FBtr0081513",1317,1,1148,168
"19309","FBtr0081513",1320,1,1148,171
"19310","FBtr0081513",1431,1,1148,282
"19311","FBtr0081513",1965,1,1148,816
"19312","FBtr0081524",1018,1,702,315
"19313","FBtr0081524",1021,1,702,318
"19314","FBtr0081524",1321,1,702,618
"19315","FBtr0081524",1444,1,702,741
"19316","FBtr0081525",579,1,263,315
"19317","FBtr0081525",582,1,263,318
"19318","FBtr0081525",882,1,263,618
"19319","FBtr0081525",1005,1,263,741
"19320","FBtr0081527",345,1,308,36
"19321","FBtr0081527",468,1,308,159
"19322","FBtr0081527",588,1,308,279
"19323","FBtr0081527",1059,1,308,750
"19324","FBtr0081527",1137,1,308,828
"19325","FBtr0081527",1512,1,308,1203
"19326","FBtr0081527",2343,1,308,2034
"19327","FBtr0081538",807,1,506,300
"19328","FBtr0081538",906,1,506,399
"19329","FBtr0081538",936,1,506,429
"19330","FBtr0081538",978,2,506,471
"19331","FBtr0081538",990,1,506,483
"19332","FBtr0081538",999,1,506,492
"19333","FBtr0081538",1188,1,506,681
"19334","FBtr0081538",1443,1,506,936
"19335","FBtr0081538",1626,1,506,1119
"19336","FBtr0081538",1668,1,506,1161
"19337","FBtr0081538",1674,2,506,1167
"19338","FBtr0081538",1680,1,506,1173
"19339","FBtr0081550",135,1,110,24
"19340","FBtr0081550",147,1,110,36
"19341","FBtr0081550",171,1,110,60
"19342","FBtr0081550",432,1,110,321
"19343","FBtr0081550",546,1,110,435
"19344","FBtr0081550",549,1,110,438
"19345","FBtr0081550",555,1,110,444
"19346","FBtr0081550",609,2,110,498
"19347","FBtr0081550",615,1,110,504
"19348","FBtr0081550",1563,1,110,1452
"19349","FBtr0081559",66,1,44,21
"19350","FBtr0081559",618,1,44,573
"19351","FBtr0081563",146,1,112,33
"19352","FBtr0081563",212,1,112,99
"19353","FBtr0081563",380,1,112,267
"19354","FBtr0081563",590,1,112,477
"19355","FBtr0081563",668,1,112,555
"19356","FBtr0081563",905,1,112,792
"19357","FBtr0081568",162,1,92,69
"19360","FBtr0081572",554,1,418,135
"19361","FBtr0081572",572,1,418,153
"19362","FBtr0081572",839,1,418,420
"19363","FBtr0081572",1151,1,418,732
"19364","FBtr0081572",1508,1,418,1089
