ROCK2_1170,NA,NA,NA,NA,NA,NA,ENSMUST00000020904,1170,ENST00000315872,1170
RPL8_18,NA,NA,NA,NA,NA,NA,ENSMUST00000004072,18,ENST00000394920,18
SNRPB_147,NA,NA,NA,NA,ENSDART00000011663,147,ENSMUST00000103199,147,ENST00000438552,146
SHCBP1_715,NA,NA,NA,NA,ENSDART00000165358,708,ENSMUST00000022945,555,NA,NA
PLOD2_148,NA,NA,NA,NA,NA,NA,ENSMUST00000160359,148,ENST00000282903,147
PSMB1_465,NA,NA,NA,NA,NA,NA,ENSMUST00000014913,462,ENST00000262193,465
DDX1_732,NA,NA,FBtr0078492,726,NA,NA,ENSMUST00000071103,726,NA,NA
GNPDA2_472,NA,NA,NA,NA,NA,NA,ENSMUST00000139632,472,ENST00000295448,474
IMMT_594,NA,NA,NA,NA,NA,NA,ENSMUST00000064062,591,ENST00000410111,594
BSG_917,NA,NA,NA,NA,NA,NA,ENSMUST00000067036,849,ENST00000333511,837
LMNB1_1395,NA,NA,NA,NA,ENSDART00000124502,1395,ENSMUST00000025486,1350,NA,NA
SMU1_711,NA,NA,NA,NA,NA,NA,ENSMUST00000030117,711,ENST00000397149,711
FKBP9_1296,NA,NA,NA,NA,NA,NA,ENSMUST00000031795,1137,ENST00000538336,1295
RRM1_1737,NA,NA,NA,NA,NA,NA,ENSMUST00000033283,1737,ENST00000300738,1737
RPE_219,NA,NA,NA,NA,NA,NA,ENSMUST00000113995,219,ENST00000359429,198
KDM1A_1314,NA,NA,NA,NA,ENSDART00000085758,1167,NA,NA,ENST00000400181,1299
MKLN1_465,NA,NA,NA,NA,NA,NA,ENSMUST00000026699,465,ENST00000352689,465
ATXN2L_646,NA,NA,NA,NA,NA,NA,ENSMUST00000040202,618,ENST00000568266,444
EIF3J_432,NA,NA,FBtr0088387,372,NA,NA,NA,NA,ENST00000261868,429
HIF1A_1341,NA,NA,NA,NA,NA,NA,ENSMUST00000021530,1269,ENST00000539097,1340
CUL2_88,NA,NA,NA,NA,NA,NA,ENSMUST00000162301,31,ENST00000421317,85
MRTO4_162,NA,NA,NA,NA,NA,NA,ENSMUST00000102503,162,ENST00000330263,162
EIF4G2_3848,NA,NA,NA,NA,NA,NA,ENSMUST00000162415,718,ENST00000526148,718
CDCA4_695,NA,NA,NA,NA,NA,NA,ENSMUST00000062092,555,ENST00000336219,567
HCCS_249,NA,NA,NA,NA,NA,NA,ENSMUST00000033717,249,ENST00000321143,237
THBS1_2985,NA,NA,NA,NA,NA,NA,ENSMUST00000039559,2985,ENST00000260356,2979
SMG7_270,NA,NA,NA,NA,ENSDART00000085976,243,ENSMUST00000043560,270,NA,NA
MCRIP1_192,NA,NA,NA,NA,NA,NA,ENSMUST00000034913,129,ENST00000572645,190
SF3A3_627,NA,NA,NA,NA,ENSDART00000160433,627,NA,NA,ENST00000373019,627
PMPCA_179,NA,NA,NA,NA,NA,NA,ENSMUST00000076431,174,ENST00000371717,177
CSNK2B_476,NA,NA,NA,NA,NA,NA,ENSMUST00000174024,419,ENST00000375885,438
SQSTM1_18,NA,NA,NA,NA,NA,NA,ENSMUST00000102774,18,ENST00000389805,18
SEH1L_210,NA,NA,NA,NA,ENSDART00000013865,210,ENSMUST00000025421,210,NA,NA
ZC3H7A_1495,NA,NA,NA,NA,ENSDART00000157964,1440,ENSMUST00000037633,1404,NA,NA
PFKP_730,NA,NA,NA,NA,NA,NA,ENSMUST00000138703,727,ENST00000381125,729
TPT1_34,NA,NA,NA,NA,ENSDART00000122137,15,ENSMUST00000110894,18,ENST00000616577,15
UBA2_258,NA,NA,FBtr0076734,252,ENSDART00000171801,249,NA,NA,NA,NA
UGGT1_432,NA,NA,NA,NA,NA,NA,ENSMUST00000046875,429,ENST00000259253,429
PDCD4_397,NA,NA,FBtr0331711,384,NA,NA,ENSMUST00000074371,288,NA,NA
SELENOK_30,NA,NA,NA,NA,ENSDART00000168307,30,ENSMUST00000112268,30,NA,NA
PDIA6_798,NA,NA,NA,NA,ENSDART00000020252,642,ENSMUST00000057288,657,NA,NA
PLK1_15,NA,NA,NA,NA,NA,NA,ENSMUST00000033154,15,ENST00000300093,15
SNX6_150,NA,NA,NA,NA,NA,NA,ENSMUST00000005798,24,ENST00000362031,60
IQGAP1_2134,NA,NA,NA,NA,NA,NA,ENSMUST00000167377,2128,ENST00000268182,2130
ACBD6_366,NA,NA,NA,NA,NA,NA,ENSMUST00000035560,366,ENST00000367595,369
PRPF8_2701,NA,NA,NA,NA,ENSDART00000134601,2701,NA,NA,ENST00000304992,2682
COPG2_15,NA,NA,NA,NA,ENSDART00000043660,15,ENSMUST00000048774,15,NA,NA
UBE2S_78,NA,NA,NA,NA,NA,NA,ENSMUST00000079496,78,ENST00000264552,81
VPS35_759,NA,NA,NA,NA,NA,NA,ENSMUST00000034131,708,ENST00000299138,711
GPD2_162,NA,NA,NA,NA,NA,NA,ENSMUST00000112618,162,ENST00000438166,161
GPX4_291,NA,NA,NA,NA,NA,NA,ENSMUST00000097227,291,ENST00000588919,44
TMPO_21,NA,NA,NA,NA,NA,NA,ENSMUST00000020123,21,ENST00000266732,21
XRN2_2001,NA,NA,NA,NA,ENSDART00000163071,1995,NA,NA,ENST00000377191,1971
RPL10_81,NA,NA,NA,NA,NA,NA,ENSMUST00000008826,81,ENST00000369817,81
NDUFA12_242,NA,NA,NA,NA,NA,NA,ENSMUST00000179990,242,ENST00000327772,231
TARDBP_399,NA,NA,NA,NA,ENSDART00000058555,399,ENSMUST00000084125,381,ENST00000240185,381
HIST1H2BA_149,NA,NA,NA,NA,ENSDART00000154377,140,ENSMUST00000052776,147,NA,NA
ATXN10_292,NA,NA,NA,NA,NA,NA,ENSMUST00000163242,292,ENST00000252934,294
SIN3B_237,NA,NA,NA,NA,ENSDART00000090371,228,ENSMUST00000004494,216,ENST00000596802,237
DIS3_1782,NA,NA,NA,NA,ENSDART00000085454,1536,ENSMUST00000042471,1545,NA,NA
DDX46_609,NA,NA,NA,NA,ENSDART00000164315,513,NA,NA,ENST00000507392,465
MOB3A_594,NA,NA,NA,NA,NA,NA,ENSMUST00000003438,594,ENST00000357066,591
CSNK1A1_280,NA,NA,NA,NA,NA,NA,ENSMUST00000166990,280,ENST00000515768,279
HNRNPC_594,NA,NA,NA,NA,NA,NA,ENSMUST00000111610,561,ENST00000554455,560
STAU1_369,NA,NA,NA,NA,NA,NA,ENSMUST00000109238,105,ENST00000371856,369
TIPIN_48,NA,NA,NA,NA,ENSDART00000052474,48,ENSMUST00000034964,48,NA,NA
HNRNPA2B1_258,NA,NA,NA,NA,NA,NA,ENSMUST00000114459,222,ENST00000354667,258
LIN7C_16,NA,NA,NA,NA,ENSDART00000146720,16,ENSMUST00000028583,18,ENST00000278193,18
ASH2L_177,NA,NA,NA,NA,ENSDART00000085031,48,ENSMUST00000068892,177,NA,NA
ZC3HC1_206,NA,NA,NA,NA,ENSDART00000090837,183,ENSMUST00000080812,207,NA,NA
APEH_635,NA,NA,NA,NA,NA,NA,ENSMUST00000193254,635,ENST00000438011,635
TPP2_22,NA,NA,NA,NA,ENSDART00000152173,22,ENSMUST00000087933,24,ENST00000376052,21
DCTN2_27,NA,NA,NA,NA,NA,NA,ENSMUST00000026479,27,ENST00000434715,28
HINFP_282,NA,NA,NA,NA,ENSDART00000124487,267,ENSMUST00000034629,270,NA,NA
FARSB_61,NA,NA,NA,NA,NA,NA,ENSMUST00000170217,61,ENST00000281828,63
SPNS1_51,NA,NA,NA,NA,ENSDART00000025324,21,ENSMUST00000032994,48,NA,NA
CCT3_42,YJL014W,33,NA,NA,NA,NA,ENSMUST00000001452,39,NA,NA
MTA2_231,NA,NA,NA,NA,ENSDART00000077113,231,ENSMUST00000096240,228,NA,NA
PDXDC1_822,NA,NA,NA,NA,NA,NA,ENSMUST00000023361,765,ENST00000563679,818
PAK2_891,NA,NA,NA,NA,NA,NA,ENSMUST00000023467,891,ENST00000327134,891
SPTAN1_312,NA,NA,NA,NA,NA,NA,ENSMUST00000113719,312,ENST00000630866,313
GABPB1_192,NA,NA,NA,NA,NA,NA,ENSMUST00000110425,192,ENST00000220429,189
POLR2B_36,NA,NA,NA,NA,NA,NA,ENSMUST00000031167,36,ENST00000381227,36
CALM3_66,NA,NA,NA,NA,NA,NA,ENSMUST00000019514,66,ENST00000291295,66
SAMM50_96,NA,NA,NA,NA,NA,NA,ENSMUST00000023071,96,ENST00000350028,96
RAB1A_451,NA,NA,NA,NA,NA,NA,ENSMUST00000163483,451,ENST00000409784,450
NAA15_1767,NA,NA,NA,NA,NA,NA,ENSMUST00000029303,1767,ENST00000296543,1767
DDX18_1879,NA,NA,NA,NA,NA,NA,ENSMUST00000001724,1833,ENST00000263239,1863
SRSF10_54,NA,NA,NA,NA,NA,NA,ENSMUST00000105853,54,ENST00000492112,53
ITGA5_849,NA,NA,NA,NA,ENSDART00000018301,798,ENSMUST00000023128,843,NA,NA
PHB_174,NA,NA,NA,NA,ENSDART00000080075,171,NA,NA,ENST00000300408,174
TIA1_561,NA,NA,NA,NA,NA,NA,ENSMUST00000095753,558,ENST00000433529,556
KARS_1140,NA,NA,NA,NA,ENSDART00000162553,1080,ENSMUST00000093120,1122,NA,NA
PPP2CA_321,NA,NA,NA,NA,NA,NA,ENSMUST00000020608,321,ENST00000481195,320
COPB2_69,NA,NA,NA,NA,ENSDART00000044331,69,NA,NA,ENST00000333188,72
ACIN1_3324,NA,NA,NA,NA,NA,NA,ENSMUST00000022793,3306,ENST00000262710,3309
STK38L_669,NA,NA,NA,NA,NA,NA,ENSMUST00000111644,669,ENST00000389032,669
ECH1_615,NA,NA,NA,NA,ENSDART00000019330,555,ENSMUST00000066264,612,NA,NA
GAPDH_183,NA,NA,NA,NA,ENSDART00000163606,105,NA,NA,ENST00000229239,111
PPP2R1A_927,NA,NA,NA,NA,NA,NA,ENSMUST00000007708,927,ENST00000322088,927
HSPA13_408,NA,NA,NA,NA,NA,NA,ENSMUST00000046283,408,ENST00000285667,408
MFSD1_171,NA,NA,NA,NA,NA,NA,ENSMUST00000029344,24,ENST00000415822,168
RPN11_234,YFR004W,228,FBtr0079027,237,NA,NA,NA,NA,NA,NA
RRM2_447,NA,NA,NA,NA,NA,NA,ENSMUST00000020980,267,ENST00000360566,444
SNRPB_30,NA,NA,NA,NA,NA,NA,ENSMUST00000103199,30,ENST00000438552,29
SPTAN1_1998,NA,NA,NA,NA,ENSDART00000102251,1998,ENSMUST00000113719,1998,NA,NA
PLRG1_1209,NA,NA,NA,NA,ENSDART00000054235,1194,NA,NA,ENST00000499023,1202
DDB1_201,NA,NA,NA,NA,ENSDART00000169773,201,ENSMUST00000025649,201,ENST00000301764,201
ZFR_2649,NA,NA,NA,NA,ENSDART00000129415,2628,ENSMUST00000122941,2616,NA,NA
SMCHD1_2332,NA,NA,NA,NA,ENSDART00000165582,2286,ENSMUST00000127430,2308,NA,NA
GTF2B_18,NA,NA,NA,NA,ENSDART00000168022,18,NA,NA,ENST00000370500,21
PDCD6IP_516,NA,NA,NA,NA,NA,NA,ENSMUST00000111861,516,ENST00000457054,515
KRR1_334,NA,NA,NA,NA,NA,NA,ENSMUST00000163048,325,ENST00000229214,327
EIF5_60,NA,NA,NA,NA,ENSDART00000019476,57,ENSMUST00000166123,58,ENST00000216554,57
XBP1_903,NA,NA,NA,NA,NA,NA,ENSMUST00000063084,762,ENST00000344347,750
SUMO3_319,NA,NA,NA,NA,NA,NA,ENSMUST00000129492,205,ENST00000411651,312
NMT1_435,YLR195C,198,NA,NA,NA,NA,NA,NA,ENST00000592782,425
RFC2_528,YJR068W,405,NA,NA,NA,NA,ENSMUST00000023867,390,NA,NA
CTNNA1_2115,NA,NA,NA,NA,ENSDART00000171009,2115,ENSMUST00000042345,2115,NA,NA
YARS_126,NA,NA,NA,NA,NA,NA,ENSMUST00000106054,126,ENST00000373477,18
VPS18_1524,NA,NA,NA,NA,ENSDART00000103352,1524,ENSMUST00000037280,1527,NA,NA
PRDX3_669,NA,NA,NA,NA,NA,NA,ENSMUST00000025961,576,ENST00000298510,573
GOT2_250,NA,NA,NA,NA,NA,NA,ENSMUST00000034097,246,ENST00000245206,246
PMPCB_405,NA,NA,NA,NA,NA,NA,ENSMUST00000030882,405,ENST00000428154,403
RBM26_2764,NA,NA,NA,NA,NA,NA,ENSMUST00000163545,2710,ENST00000622611,2710
EIF3I_828,NA,NA,NA,NA,ENSDART00000005119,822,ENSMUST00000102593,822,NA,NA
RSRC1_49,NA,NA,NA,NA,NA,NA,ENSMUST00000162036,49,ENST00000475278,50
VPS35_156,NA,NA,NA,NA,NA,NA,ENSMUST00000034131,105,ENST00000299138,105
EIF2B4_1554,NA,NA,NA,NA,NA,NA,ENSMUST00000114603,1554,ENST00000347454,1491
UBB_1173,NA,NA,NA,NA,ENSDART00000171678,1173,NA,NA,ENST00000302182,33
RPS3_30,YNL178W,24,NA,NA,NA,NA,ENSMUST00000032998,27,ENST00000278572,24
SMIM15_210,NA,NA,NA,NA,NA,NA,ENSMUST00000095458,210,ENST00000339020,210
AGO2_3646,NA,NA,NA,NA,ENSDART00000087187,2499,ENSMUST00000044113,2460,NA,NA
SND1_299,NA,NA,NA,NA,NA,NA,ENSMUST00000001460,291,ENST00000354725,291
MOB3A_49,NA,NA,NA,NA,ENSDART00000145444,46,ENSMUST00000003438,51,NA,NA
THRAP3_531,NA,NA,NA,NA,NA,NA,ENSMUST00000080919,531,ENST00000354618,534
DCTN1_2763,NA,NA,NA,NA,NA,NA,ENSMUST00000113919,2763,ENST00000361874,2766
ANXA6_117,NA,NA,NA,NA,NA,NA,ENSMUST00000108883,117,ENST00000354546,117
STAT3_1539,NA,NA,NA,NA,ENSDART00000159849,1536,NA,NA,ENST00000264657,1488
HMG20B_565,NA,NA,NA,NA,ENSDART00000061617,510,ENSMUST00000105323,555,NA,NA
ECD_42,NA,NA,FBtr0072903,42,NA,NA,ENSMUST00000022344,33,ENST00000430082,31
RPL34_270,NA,NA,NA,NA,ENSDART00000040771,270,NA,NA,ENST00000394667,270
SNX1_750,NA,NA,NA,NA,NA,NA,ENSMUST00000034946,729,ENST00000261889,735
KPNA4_1776,NA,NA,NA,NA,ENSDART00000034456,1470,ENSMUST00000029353,1776,NA,NA
TP53_549,NA,NA,NA,NA,ENSDART00000051549,456,NA,NA,ENST00000269305,546
RNPEP_474,NA,NA,NA,NA,NA,NA,ENSMUST00000077340,474,ENST00000295640,474
ARPC5_357,NA,NA,FBtr0077694,345,NA,NA,ENSMUST00000077755,348,NA,NA
MED31_45,NA,NA,NA,NA,ENSDART00000124416,24,ENSMUST00000021157,30,ENST00000225728,30
CTR9_69,NA,NA,FBtr0072669,27,ENSDART00000021317,30,NA,NA,NA,NA
RAD21_219,NA,NA,NA,NA,NA,NA,ENSMUST00000022927,219,ENST00000297338,219
EXO84_555,YBR102C,534,FBtr0084978,471,NA,NA,NA,NA,NA,NA
MRPL22_576,NA,NA,NA,NA,NA,NA,ENSMUST00000020820,276,ENST00000439747,353
EXT2_408,NA,NA,NA,NA,NA,NA,ENSMUST00000028623,309,ENST00000395673,408
SLC39A9_618,NA,NA,NA,NA,ENSDART00000103397,618,NA,NA,ENST00000336643,612
DKC1_372,NA,NA,NA,NA,ENSDART00000017176,357,ENSMUST00000033776,372,ENST00000369550,372
PPT1_874,NA,NA,NA,NA,NA,NA,ENSMUST00000030412,549,ENST00000433473,547
MCU_246,NA,NA,NA,NA,ENSDART00000165259,246,NA,NA,ENST00000373053,171
YTHDF2_18,NA,NA,NA,NA,ENSDART00000127043,18,ENSMUST00000152796,19,ENST00000373812,21
NAP1L1_372,NA,NA,NA,NA,NA,NA,ENSMUST00000065917,372,ENST00000261182,372
CFL2_24,NA,NA,NA,NA,NA,NA,ENSMUST00000078124,24,ENST00000298159,24
ARPC4_94,NA,NA,NA,NA,ENSDART00000146470,94,NA,NA,ENST00000433034,73
MAP2K1_549,NA,NA,NA,NA,NA,NA,ENSMUST00000005066,549,ENST00000307102,549
RER1_364,NA,NA,NA,NA,ENSDART00000132035,364,ENSMUST00000030914,363,NA,NA
PDCD5_261,NA,NA,NA,NA,ENSDART00000039495,30,NA,NA,ENST00000419343,30
MYOF_1230,NA,NA,NA,NA,NA,NA,ENSMUST00000041475,1230,ENST00000359263,1230
BAG4_939,NA,NA,NA,NA,ENSDART00000063396,714,ENSMUST00000038498,891,NA,NA
PEX11_231,YOL147C,207,FBtr0087267,198,NA,NA,NA,NA,NA,NA
TCAF1_60,NA,NA,NA,NA,NA,NA,ENSMUST00000045054,60,ENST00000460532,59
EIF5A2_18,NA,NA,NA,NA,ENSDART00000078634,18,NA,NA,ENST00000295822,15
IDI1_182,NA,NA,NA,NA,NA,NA,ENSMUST00000169314,172,ENST00000381344,174
ARPC3_33,NA,NA,NA,NA,NA,NA,ENSMUST00000102525,33,ENST00000228825,33
CST3_390,NA,NA,NA,NA,NA,NA,ENSMUST00000028938,372,ENST00000398411,390
FAM91A1_447,NA,NA,NA,NA,NA,NA,ENSMUST00000037270,447,ENST00000519721,445
RPL37_234,NA,NA,NA,NA,NA,NA,ENSMUST00000045356,234,ENST00000274242,234
ASNS_203,NA,NA,NA,NA,NA,NA,ENSMUST00000115542,177,ENST00000394309,177
EWSR1_24,NA,NA,NA,NA,NA,NA,ENSMUST00000102930,24,ENST00000414183,21
CTNND1_630,NA,NA,NA,NA,ENSDART00000166324,534,NA,NA,ENST00000399050,627
RPS12_261,NA,NA,FBtr0075878,261,NA,NA,NA,NA,ENST00000230050,237
UBA1_1248,NA,NA,NA,NA,NA,NA,ENSMUST00000089217,810,ENST00000335972,810
CCT3_348,NA,NA,NA,NA,NA,NA,ENSMUST00000001452,345,ENST00000295688,348
TCP1_897,YDR212W,897,NA,NA,ENSDART00000126038,876,NA,NA,NA,NA
TUBG1_1272,NA,NA,NA,NA,NA,NA,ENSMUST00000043680,1272,ENST00000251413,1272
EIF3G_18,NA,NA,NA,NA,NA,NA,ENSMUST00000004206,18,ENST00000253108,18
CALR_708,NA,NA,NA,NA,NA,NA,ENSMUST00000003912,702,ENST00000316448,702
SEC31A_243,NA,NA,NA,NA,NA,NA,ENSMUST00000094578,243,ENST00000505472,246
PDLIM7_535,NA,NA,NA,NA,NA,NA,ENSMUST00000155098,535,ENST00000355841,537
PPP4C_543,NA,NA,NA,NA,NA,NA,ENSMUST00000032936,543,ENST00000279387,543
GCLC_657,NA,NA,NA,NA,ENSDART00000017148,651,ENSMUST00000034905,651,NA,NA
GLG1_1553,NA,NA,FBtr0332717,1230,NA,NA,ENSMUST00000169020,1465,ENST00000205061,1479
DRAP1_15,NA,NA,NA,NA,NA,NA,ENSMUST00000113674,15,ENST00000376991,15
AARS_352,NA,NA,NA,NA,ENSDART00000136544,352,NA,NA,ENST00000261772,279
FN1_5082,NA,NA,NA,NA,NA,NA,ENSMUST00000055226,5076,ENST00000354785,5079
CCT3_909,NA,NA,NA,NA,ENSDART00000003752,879,NA,NA,ENST00000295688,882
PRKACA_264,NA,NA,NA,NA,NA,NA,ENSMUST00000005606,264,ENST00000308677,264
RB1_1197,NA,NA,NA,NA,ENSDART00000024309,1140,NA,NA,ENST00000267163,1185
SAR1B_24,NA,NA,NA,NA,ENSDART00000162422,24,ENSMUST00000020653,21,NA,NA
PDCD6IP_294,NA,NA,NA,NA,NA,NA,ENSMUST00000111861,294,ENST00000457054,293
ARFGAP1_248,NA,NA,NA,NA,NA,NA,ENSMUST00000185115,248,ENST00000353546,249
NDUFC2_303,NA,NA,NA,NA,NA,NA,ENSMUST00000032882,303,ENST00000281031,300
NANS_969,NA,NA,NA,NA,NA,NA,ENSMUST00000030018,969,ENST00000210444,969
CYB5R1_156,NA,NA,NA,NA,NA,NA,ENSMUST00000027726,156,ENST00000367249,156
GTF2B_189,NA,NA,NA,NA,NA,NA,ENSMUST00000029938,189,ENST00000370500,189
NAP1L4_345,NA,NA,NA,NA,NA,NA,ENSMUST00000072727,345,ENST00000526115,343
SMARCA5_936,NA,NA,NA,NA,ENSDART00000123972,882,ENSMUST00000043359,930,NA,NA
NUP93_2109,NA,NA,NA,NA,ENSDART00000025782,2109,ENSMUST00000079961,2106,NA,NA
GTF2A2_69,NA,NA,NA,NA,ENSDART00000075757,69,ENSMUST00000118198,69,NA,NA
AURKA_70,NA,NA,NA,NA,ENSDART00000008224,30,ENSMUST00000028997,72,NA,NA
NUDC_132,NA,NA,NA,NA,NA,NA,ENSMUST00000030665,132,ENST00000321265,132
HP1BP3_198,NA,NA,NA,NA,NA,NA,ENSMUST00000105827,198,ENST00000312239,198
WDR82_708,NA,NA,NA,NA,ENSDART00000007353,702,NA,NA,ENST00000296490,702
RPN1_195,YHR027C,180,NA,NA,ENSDART00000082409,15,NA,NA,NA,NA
RRP12_4138,YPL012W,3678,NA,NA,ENSDART00000034829,3840,NA,NA,NA,NA
SALL4_252,NA,NA,NA,NA,ENSDART00000065331,186,ENSMUST00000029061,249,NA,NA
ECPAS_21,NA,NA,NA,NA,ENSDART00000088949,21,ENSMUST00000102889,21,NA,NA
SMNDC1_465,NA,NA,NA,NA,ENSDART00000031547,462,ENSMUST00000025997,462,NA,NA
NOMO1_279,NA,NA,NA,NA,NA,NA,ENSMUST00000033121,255,ENST00000620755,282
XRN2_216,NA,NA,NA,NA,ENSDART00000163071,216,NA,NA,ENST00000377191,219
ACTR1A_21,NA,NA,NA,NA,NA,NA,ENSMUST00000040270,21,ENST00000369905,21
TRA2A_363,NA,NA,NA,NA,ENSDART00000166807,357,NA,NA,ENST00000297071,309
ALDOA_699,NA,NA,NA,NA,NA,NA,ENSMUST00000087566,699,ENST00000564595,699
NFYC_66,NA,NA,NA,NA,ENSDART00000169067,60,ENSMUST00000043429,66,NA,NA
NMT1_428,NA,NA,NA,NA,NA,NA,ENSMUST00000021314,420,ENST00000592782,419
POLR2B_1275,NA,NA,NA,NA,ENSDART00000167045,1275,NA,NA,ENST00000381227,1275
FDFT1_1327,NA,NA,NA,NA,NA,NA,ENSMUST00000054963,1239,ENST00000220584,1236
NSA2_39,YER126C,39,NA,NA,NA,NA,ENSMUST00000073456,36,NA,NA
DYNC1LI1_1155,NA,NA,NA,NA,NA,NA,ENSMUST00000047404,1155,ENST00000273130,1155
PRPF40A_1439,NA,NA,NA,NA,NA,NA,ENSMUST00000076313,1365,ENST00000410080,1296
SPTLC2_1575,NA,NA,NA,NA,NA,NA,ENSMUST00000021424,1569,ENST00000216484,1575
RPL3_177,NA,NA,FBtr0082346,177,ENSDART00000011251,180,NA,NA,NA,NA
RUVBL1_360,NA,NA,NA,NA,ENSDART00000011931,360,ENSMUST00000032165,360,NA,NA
GSN_714,NA,NA,NA,NA,NA,NA,ENSMUST00000028239,705,ENST00000373818,711
DDX42_1191,NA,NA,NA,NA,NA,NA,ENSMUST00000021046,1176,ENST00000389924,1176
ACTR3_345,NA,NA,NA,NA,ENSDART00000112016,300,ENSMUST00000178474,344,NA,NA
DYNC1I2_1794,NA,NA,NA,NA,NA,NA,ENSMUST00000112140,1794,ENST00000397119,1797
TMEM131_390,NA,NA,NA,NA,ENSDART00000078665,330,ENSMUST00000194563,389,NA,NA
USP7_2910,NA,NA,NA,NA,ENSDART00000024453,2760,ENSMUST00000160405,2860,NA,NA
NSMCE4A_173,NA,NA,NA,NA,ENSDART00000039028,102,ENSMUST00000160289,172,NA,NA
CPD_948,NA,NA,NA,NA,NA,NA,ENSMUST00000021201,927,ENST00000225719,930
CDC23_1599,NA,NA,FBtr0081362,1530,NA,NA,ENSMUST00000133181,1576,NA,NA
SF3A1_840,NA,NA,NA,NA,ENSDART00000061378,786,ENSMUST00000002198,828,NA,NA
SF3B3_24,NA,NA,NA,NA,ENSDART00000159274,24,ENSMUST00000042012,21,NA,NA
TAF2_1741,YCR042C,1677,NA,NA,NA,NA,ENSMUST00000041733,1164,NA,NA
BCLAF1_117,NA,NA,NA,NA,NA,NA,ENSMUST00000043881,117,ENST00000531224,117
FLII_2381,NA,NA,NA,NA,ENSDART00000155969,2339,ENSMUST00000002889,2343,NA,NA
CHD8_2126,NA,NA,NA,NA,ENSDART00000013676,1956,ENSMUST00000089752,1752,NA,NA
EFTUD2_1932,NA,NA,NA,NA,NA,NA,ENSMUST00000021306,1926,ENST00000426333,1924
IQGAP1_3633,NA,NA,NA,NA,ENSDART00000110283,3624,ENSMUST00000167377,3625,NA,NA
SF3B1_123,NA,NA,FBtr0078068,123,NA,NA,NA,NA,ENST00000335508,93
SGCE_339,NA,NA,NA,NA,NA,NA,ENSMUST00000115577,339,ENST00000415788,339
CAPZB_93,NA,NA,NA,NA,NA,NA,ENSMUST00000030518,93,ENST00000433834,94
EIF3E_18,NA,NA,NA,NA,NA,NA,ENSMUST00000022960,18,ENST00000220849,18
MPZL1_420,NA,NA,NA,NA,NA,NA,ENSMUST00000111435,420,ENST00000359523,420
PAICS_1926,NA,NA,NA,NA,ENSDART00000048164,1926,ENSMUST00000031160,75,NA,NA
SRRT_78,NA,NA,NA,NA,NA,NA,ENSMUST00000040873,78,ENST00000611405,78
PLK1_63,NA,NA,NA,NA,ENSDART00000081343,21,ENSMUST00000033154,66,NA,NA
UBA1_3330,NA,NA,FBtr0088499,3267,ENSDART00000054691,2850,NA,NA,NA,NA
COL1A1_921,NA,NA,NA,NA,NA,NA,ENSMUST00000001547,888,ENST00000225964,921
BMS1_36,NA,NA,NA,NA,ENSDART00000053761,36,ENSMUST00000032237,27,NA,NA
PRP31_24,YGR091W,24,FBtr0075642,27,NA,NA,NA,NA,NA,NA
DDI2_902,NA,NA,NA,NA,ENSDART00000155928,902,ENSMUST00000102484,873,NA,NA
COPE_78,NA,NA,NA,NA,NA,NA,ENSMUST00000066469,78,ENST00000600932,78
METAP2_1451,NA,NA,NA,NA,NA,NA,ENSMUST00000181217,1451,ENST00000323666,1422
CCT8_57,YJL008C,54,NA,NA,ENSDART00000166348,60,NA,NA,NA,NA
MCM7_1251,NA,NA,NA,NA,NA,NA,ENSMUST00000000505,996,ENST00000303887,996
EIF4H_657,NA,NA,NA,NA,ENSDART00000160191,651,NA,NA,ENST00000265753,591
PSMD1_522,NA,NA,NA,NA,ENSDART00000159016,522,ENSMUST00000027432,519,ENST00000308696,519
PPP1CA_15,NA,NA,NA,NA,NA,NA,ENSMUST00000046094,15,ENST00000312989,15
UBE2C_21,NA,NA,NA,NA,NA,NA,ENSMUST00000088248,21,ENST00000356455,21
ITGA6_3000,NA,NA,NA,NA,NA,NA,ENSMUST00000112101,2883,ENST00000442250,2999
SRRM1_571,NA,NA,NA,NA,NA,NA,ENSMUST00000136342,568,ENST00000447431,569
STUB1_444,NA,NA,NA,NA,ENSDART00000066500,396,NA,NA,ENST00000219548,444
UBQLN1_291,NA,NA,NA,NA,NA,NA,ENSMUST00000058735,264,ENST00000376395,291
FBLIM1_360,NA,NA,NA,NA,NA,NA,ENSMUST00000006381,345,ENST00000375771,360
CCT7_222,NA,NA,FBtr0081918,207,NA,NA,NA,NA,ENST00000258091,213
ATP2B1_2181,NA,NA,NA,NA,NA,NA,ENSMUST00000020107,2181,ENST00000428670,2179
POLDIP2_244,NA,NA,NA,NA,NA,NA,ENSMUST00000001127,216,ENST00000540200,215
CPSF3_1068,NA,NA,NA,NA,ENSDART00000040292,1068,ENSMUST00000067284,1047,NA,NA
MCM6_1969,YGL201C,1956,NA,NA,NA,NA,ENSMUST00000027601,1419,NA,NA
ARID2_1203,NA,NA,NA,NA,ENSDART00000019144,1203,ENSMUST00000096250,1200,NA,NA
RBBP4_1149,NA,NA,NA,NA,ENSDART00000048144,1149,ENSMUST00000102598,1152,NA,NA
EIF3C_858,NA,NA,NA,NA,NA,NA,ENSMUST00000032992,831,ENST00000566501,837
